level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	58	68	1404	1768	-1	
3	1	1	1	0	0	62	68	1294	364	-1	
4	1	1	1	1	0	1137	68	136	16	-1	
5	1	1	1	1	1	1137	68	136	16	0	CBLicenceNo
4	1	1	1	2	0	1136	97	220	21	-1	
5	1	1	1	2	1	1136	97	220	21	0	ValldUpto3-Aug-zo
4	1	1	1	3	0	1031	127	285	19	-1	
5	1	1	1	3	1	1031	130	114	16	0	FromDate
5	1	1	1	3	2	1203	127	113	16	85	26-Oct-2025
4	1	1	1	4	0	634	143	687	33	-1	
5	1	1	1	4	1	634	143	264	21	0	InterimBillBillofSuppty
5	1	1	1	4	2	1030	160	81	16	23	aE
5	1	1	1	4	3	1199	157	17	16	90	19
5	1	1	1	4	4	1273	157	48	16	87	2026
4	1	1	1	5	0	651	215	572	32	-1	
5	1	1	1	5	1	651	218	93	23	0	Age
5	1	1	1	5	2	894	222	19	18	15	/
5	1	1	1	5	3	936	215	69	32	0	UHID
5	1	1	1	5	4	1127	218	96	4	0	ooreeees
4	1	1	1	6	0	62	265	634	17	-1	
5	1	1	1	6	1	62	266	76	16	0	Name-
5	1	1	1	6	2	356	269	3	2	6	.
5	1	1	1	6	3	652	265	44	17	76	Sec
4	1	1	1	7	0	62	310	171	18	-1	
5	1	1	1	7	1	62	310	171	18	0	FetherName
4	1	1	1	8	0	405	357	680	16	-1	
5	1	1	1	8	1	405	358	3	3	4	.
5	1	1	1	8	2	940	357	145	16	0	IPNumber.
4	1	1	1	9	0	1264	394	33	38	-1	
5	1	1	1	9	1	1264	394	33	38	59	I
3	1	1	2	0	0	62	463	1106	17	-1	
4	1	1	2	1	0	62	463	1106	17	-1	
5	1	1	2	1	1	62	463	171	16	0	DoctorName
5	1	1	2	1	2	940	463	228	17	0	BMNoINT2043376
3	1	1	3	0	0	64	493	1356	43	-1	
4	1	1	3	1	0	64	493	1356	43	-1	
5	1	1	3	1	1	64	493	169	21	0	aaily7E
5	1	1	3	1	2	939	508	236	28	0	Date19-Now2025
5	1	1	3	1	3	1257	508	163	20	0	Time135438
3	1	1	4	0	0	62	558	1143	30	-1	
4	1	1	4	1	0	62	558	1143	30	-1	
5	1	1	4	1	1	62	569	75	16	0	BedNo
5	1	1	4	1	2	231	573	4	12	21	a
5	1	1	4	1	3	458	586	3	2	57	.
5	1	1	4	1	4	939	558	266	13	38	bo
3	1	1	5	0	0	58	594	1349	33	-1	
4	1	1	5	1	0	58	594	1349	33	-1	
5	1	1	5	1	1	58	595	115	32	0	BilingType
5	1	1	5	1	2	329	594	168	32	0	AuthortzationNo
5	1	1	5	1	3	939	597	468	21	0	AdmiseionDete26-Oct-202514113-20pm
3	1	1	6	0	0	60	629	174	17	-1	
4	1	1	6	1	0	60	629	174	17	-1	
5	1	1	6	1	1	60	629	174	17	0	TRASCorporate(1))
3	1	1	7	0	0	63	692	141	17	-1	
4	1	1	7	1	0	63	692	141	17	-1	
5	1	1	7	1	1	63	692	141	17	0	EreployerName
3	1	1	8	0	0	61	744	1401	509	-1	
4	1	1	8	1	0	61	744	1375	31	-1	
5	1	1	8	1	1	61	748	62	17	0	8L.No
5	1	1	8	1	2	434	744	86	31	96	Service
5	1	1	8	1	3	1392	755	44	7	0	ounrti
4	1	1	8	2	0	91	776	1371	22	-1	
5	1	1	8	2	1	91	777	272	21	0	1Consultation(000311)
5	1	1	8	2	2	1363	776	99	20	81	79,760.00
4	1	1	8	3	0	90	806	1372	23	-1	
5	1	1	8	3	1	90	807	253	22	0	2Equipment(990311)
5	1	1	8	3	2	1350	806	112	20	91	213,250.00
4	1	1	8	4	0	90	837	1372	22	-1	
5	1	1	8	4	1	90	837	353	22	0	3sInvaateeProcedures(999311)
5	1	1	8	4	2	1363	837	99	20	95	35,720.00
4	1	1	8	5	0	90	867	1372	22	-1	
5	1	1	8	5	1	90	868	287	21	0	4Investigations(990311)
5	1	1	8	5	2	1351	867	111	20	96	173,010.00
4	1	1	8	6	0	90	897	1372	23	-1	
5	1	1	8	6	1	90	898	314	22	0	6MedicalRecords(909311)
5	1	1	8	6	2	1394	897	68	18	96	600.00
4	1	1	8	7	0	90	928	1372	22	-1	
5	1	1	8	7	1	90	928	390	22	0	6NonInvasiveProcedure(999371)
5	1	1	8	7	2	1351	928	111	20	95	141,120.00
4	1	1	8	8	0	90	958	1372	22	-1	
5	1	1	8	8	1	90	959	642	21	0	7WNutritionalandFunctionalAssesementChargee(990311)
5	1	1	8	8	2	1394	958	68	17	96	600.00
4	1	1	8	9	0	90	988	1372	23	-1	
5	1	1	8	9	1	90	989	264	22	0	8OTCharges(o90311)
5	1	1	8	9	2	1353	988	109	20	96	115,000.00
4	1	1	8	10	0	90	1018	1372	23	-1	
5	1	1	8	10	1	90	1019	320	22	0	9OTConsumablec(999311)
5	1	1	8	10	2	1363	1018	99	21	89	62,517.96
4	1	1	8	11	0	84	1049	1378	22	-1	
5	1	1	8	11	1	84	1049	287	22	0	10OTPharmacy(099311)
5	1	1	8	11	2	1375	1049	87	20	94	2,244.37
4	1	1	8	12	0	85	1079	1377	23	-1	
5	1	1	8	12	1	85	1080	400	22	0	11-PharmacyConsumabies(996311)
5	1	1	8	12	2	1350	1079	112	20	91	334,604.78
4	1	1	8	13	0	84	1109	1378	23	-1	
5	1	1	8	13	1	84	1110	297	22	0	12Phystotherapy(999311)
5	1	1	8	13	2	1362	1109	100	21	79	22,500.00
4	1	1	8	14	0	84	1140	1378	22	-1	
5	1	1	8	14	1	84	1140	371	22	0	13ProfessionalCharges(999311)
5	1	1	8	14	2	1351	1140	111	20	96	102,500.00
4	1	1	8	15	0	84	1170	1378	22	-1	
5	1	1	8	15	1	84	1171	213	21	0	14Profile(999311)
5	1	1	8	15	2	1351	1170	111	20	95	131,170.00
4	1	1	8	16	0	84	1200	1378	23	-1	
5	1	1	8	16	1	84	1201	262	22	0	15RoomRent(999311)
5	1	1	8	16	2	1350	1200	112	20	95	236,800.00
4	1	1	8	17	0	84	1231	1378	22	-1	
5	1	1	8	17	1	84	1231	311	22	0	18WardPhermacy(999311)
5	1	1	8	17	2	1350	1231	112	20	94	560,475.95
3	1	1	9	0	0	1228	1815	127	21	-1	
4	1	1	9	1	0	1228	1815	127	21	-1	
5	1	1	9	1	1	1228	1815	127	21	0	Page1of90
