level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	47	186	1413	1650	-1	
3	1	1	1	0	0	60	186	1305	77	-1	
4	1	1	1	1	0	60	186	1305	30	-1	
5	1	1	1	1	1	60	194	57	12	0	lame
5	1	1	1	1	2	683	186	66	30	0	PWNo
5	1	1	1	1	3	1137	188	228	19	0	BHNoINT2043376
4	1	1	1	2	0	643	238	178	25	-1	
5	1	1	1	2	1	643	238	178	25	0	PayerPayable
3	1	1	2	0	0	66	293	1361	30	-1	
4	1	1	2	1	0	66	293	1361	30	-1	
5	1	1	2	1	1	66	297	295	19	0	8L.GServiceServiceName
5	1	1	2	1	2	410	293	120	30	0	AllasCode
5	1	1	2	1	3	597	297	830	21	0	Dr.NameStartDateEndDateQty/DurationRefTastffDie(%)Amount()
3	1	1	3	0	0	67	325	1032	24	-1	
4	1	1	3	1	0	67	325	1032	24	-1	
5	1	1	3	1	1	67	325	284	24	0	Mocode(OrderNo.)
5	1	1	3	1	2	996	327	103	22	17	(inmins)
3	1	1	4	0	0	51	356	269	48	-1	
4	1	1	4	1	0	51	356	227	22	-1	
5	1	1	4	1	1	51	356	227	22	0	Consuitation(990311)
4	1	1	4	2	0	187	387	133	17	-1	
5	1	1	4	2	1	187	387	133	17	49	Consultation
3	1	1	5	0	0	57	406	1403	44	-1	
4	1	1	5	1	0	57	406	1403	33	-1	
5	1	1	5	1	1	57	415	56	14	0	410me
5	1	1	5	1	2	201	406	140	32	18	CONSULTATION
5	1	1	5	1	3	1074	406	38	33	92	1.00
5	1	1	5	1	4	1168	406	73	33	90	1,000.00
5	1	1	5	1	5	1298	415	9	14	79	0
5	1	1	5	1	6	1392	415	68	16	95	1,000.00
4	1	1	5	2	0	200	438	78	12	-1	
5	1	1	5	2	1	200	438	78	12	18	CHARGER
3	1	1	6	0	0	56	512	1404	44	-1	
4	1	1	6	1	0	56	512	1404	33	-1	
5	1	1	6	1	1	56	521	57	14	8	21981
5	1	1	6	1	2	201	512	140	32	0	CONSULTATION
5	1	1	6	1	3	1074	512	38	33	92	1.00
5	1	1	6	1	4	1168	512	69	33	92	1,000.00
5	1	1	6	1	5	1298	521	9	14	70	0
5	1	1	6	1	6	1392	521	68	16	93	1,000.00
4	1	1	6	2	0	200	544	78	12	-1	
5	1	1	6	2	1	200	544	78	12	44	CHARGER
3	1	1	7	0	0	56	623	1404	39	-1	
4	1	1	7	1	0	56	623	1404	26	-1	
5	1	1	7	1	1	56	627	57	14	31	31.
5	1	1	7	1	2	201	624	140	24	0	PCONBULTATION
5	1	1	7	1	3	1074	623	38	26	95	1.00
5	1	1	7	1	4	1168	623	69	26	94	1,000.00
5	1	1	7	1	5	1298	627	9	14	72	0
5	1	1	7	1	6	1392	627	68	16	91	1,000.00.
4	1	1	7	2	0	200	650	78	12	-1	
5	1	1	7	2	1	200	650	78	12	65	CHARGER
3	1	1	8	0	0	55	724	1405	44	-1	
4	1	1	8	1	0	55	724	1405	33	-1	
5	1	1	8	1	1	55	733	58	14	35	41901
5	1	1	8	1	2	201	724	140	32	0	CONSULTATION
5	1	1	8	1	3	1074	724	33	33	91	1.00
5	1	1	8	1	4	1168	725	74	32	73	4,000.00
5	1	1	8	1	5	1298	733	9	14	76	0
5	1	1	8	1	6	1392	733	68	17	94	1,000.00
4	1	1	8	2	0	200	756	78	12	-1	
5	1	1	8	2	1	200	756	78	12	66	CHARGES
3	1	1	9	0	0	56	830	1404	44	-1	
4	1	1	9	1	0	56	830	1404	33	-1	
5	1	1	9	1	1	56	840	57	13	46	510031
5	1	1	9	1	2	201	830	140	32	0	CONSULTATION
5	1	1	9	1	3	1074	830	33	33	95	1.00
5	1	1	9	1	4	1168	830	69	33	77	4,000.00
5	1	1	9	1	5	1298	839	9	14	76	0
5	1	1	9	1	6	1392	839	68	17	93	1,000.00
4	1	1	9	2	0	200	862	78	12	-1	
5	1	1	9	2	1	200	862	78	12	79	CHARGES
3	1	1	10	0	0	56	936	1404	45	-1	
