level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	65	104	1416	1896	-1	
3	1	1	1	0	0	65	104	1416	1896	-1	
4	1	1	1	1	0	1475	104	6	27	-1	
5	1	1	1	1	1	1475	104	6	27	88	j
4	1	1	1	2	0	817	159	222	38	-1	
5	1	1	1	2	1	817	159	222	38	96	HOSPITAL
4	1	1	1	3	0	628	409	247	23	-1	
5	1	1	1	3	1	628	409	247	23	0	DETAILFINALBILL
4	1	1	1	4	0	128	452	939	34	-1	
5	1	1	1	4	1	128	452	74	31	0	BIlNo.
5	1	1	1	4	2	282	462	5	12	66	8
5	1	1	1	4	3	896	454	84	32	0	BiEDate
5	1	1	1	4	4	1061	462	6	14	0	f
4	1	1	1	5	0	133	489	936	31	-1	
5	1	1	1	5	1	133	491	155	17	0	PatiestName
5	1	1	1	5	2	891	489	96	31	0	REGNo.
5	1	1	1	5	3	1064	498	5	13	85	B
4	1	1	1	6	0	132	523	938	31	-1	
5	1	1	1	6	1	132	524	163	18	0	HesbandNases
5	1	1	1	6	2	891	523	88	31	0	IPDNo,
5	1	1	1	6	3	1065	533	5	12	0	.
4	1	1	1	7	0	128	553	942	35	-1	
5	1	1	1	7	1	128	553	108	32	0	MebileNo.
5	1	1	1	7	2	287	564	5	12	15	t
5	1	1	1	7	3	892	555	86	33	61	AgeBex
5	1	1	1	7	4	1065	567	5	12	49	t
4	1	1	1	8	0	132	589	939	33	-1	
5	1	1	1	8	1	132	589	68	32	52	D.0.A.
5	1	1	1	8	2	287	598	5	12	37	t
5	1	1	1	8	3	895	592	68	30	18	DOLD.
5	1	1	1	8	4	1066	601	5	12	36	3
4	1	1	1	9	0	132	627	198	18	-1	
5	1	1	1	9	1	132	627	198	18	0	Commlt.Dr.1
4	1	1	1	10	0	127	657	943	31	-1	
5	1	1	1	10	1	127	657	85	29	63	Address
5	1	1	1	10	2	285	664	7	14	3	%
5	1	1	1	10	3	921	659	68	29	82	tegery
5	1	1	1	10	4	1065	668	5	12	88	t
4	1	1	1	11	0	131	715	1157	33	-1	
5	1	1	1	11	1	131	719	160	22	0	Department
5	1	1	1	11	2	896	715	176	33	0	Ward/RoonyBed1
4	1	1	1	12	0	135	949	1232	32	-1	
5	1	1	1	12	1	135	954	12	17	69	1.
5	1	1	1	12	2	194	953	168	19	0	1Hi1/2025RIOOL
5	1	1	1	12	3	574	949	196	32	0	2Dechocardiography
5	1	1	1	12	4	1027	955	147	18	0	1180.00x1.00
5	1	1	1	12	5	1298	956	69	17	88	1180.00
4	1	1	1	13	0	67	984	1300	32	-1	
5	1	1	1	13	1	67	984	4	3	50	.
5	1	1	1	13	2	132	988	15	19	74	2
5	1	1	1	13	3	194	987	171	20	0	1S11/2025R1O20
5	1	1	1	13	4	575	984	396	32	0	USGWholeAbdomenInctudingPelvisand
5	1	1	1	13	5	1037	990	137	17	0	640.00x1.00
5	1	1	1	13	6	1306	990	61	17	93	640.00
4	1	1	1	14	0	574	1014	140	22	-1	
5	1	1	1	14	1	574	1014	140	22	0	postVoidurine
4	1	1	1	15	0	132	1042	1235	34	-1	
5	1	1	1	15	1	132	1046	232	19	0	3.(811/2015RHBS
5	1	1	1	15	2	574	1042	278	34	0	XRayChestLateral(onefilm)
5	1	1	1	15	3	1037	1047	137	22	0	184.00x1.00
5	1	1	1	15	4	1309	1049	58	20	88	184,00
4	1	1	1	16	0	134	1143	1234	33	-1	
5	1	1	1	16	1	134	1150	13	16	78	L
5	1	1	1	16	2	195	1143	98	33	43	15/1/2025
5	1	1	1	16	3	575	1149	324	20	0	BEDCHARGEGENBRALWARD
5	1	1	1	16	4	1029	1149	146	19	0	1500,00x1.00
5	1	1	1	16	5	1299	1151	69	17	6	1500.00
4	1	1	1	17	0	132	1178	1236	31	-1	
5	1	1	1	17	1	132	1183	15	16	92	2
5	1	1	1	17	2	194	1178	100	31	78	16/11/2025
5	1	1	1	17	3	575	1182	324	19	0	BEDCHARGEGENERALWARD
5	1	1	1	17	4	1029	1183	145	18	0	1500.00x1.00
5	1	1	1	17	5	1298	1184	70	17	81	1500.00
4	1	1	1	18	0	132	1210	1236	33	-1	
5	1	1	1	18	1	132	1216	15	19	91	3,
5	1	1	1	18	2	195	1210	98	33	62	17/11/2025
5	1	1	1	18	3	575	1215	324	20	0	BEDCHARGEGENERALWARD
5	1	1	1	18	4	1029	1218	146	19	0	500,00x1.00
5	1	1	1	18	5	1299	1218	69	18	84	1300.00
4	1	1	1	19	0	131	1245	1237	33	-1	
5	1	1	1	19	1	131	1249	161	20	0	4,.18/11/2025
5	1	1	1	19	2	575	1245	326	33	0	BEDCHARGEGENERALWARD
5	1	1	1	19	3	1029	1252	146	17	0	1500.00x.1.00
5	1	1	1	19	4	1298	1250	70	19	95	1500.00
4	1	1	1	20	0	133	1349	1235	24	-1	
5	1	1	1	20	1	133	1350	16	17	62	i,
5	1	1	1	20	2	194	1349	180	19	0	13/11/2025CNO02
5	1	1	1	20	3	575	1349	238	24	0	ConsultattonforInpatients
5	1	1	1	20	4	1037	1353	138	17	0	350.00x200
5	1	1	1	20	5	1305	1353	63	17	39	700.00
4	1	1	1	21	0	132	1380	1236	33	-1	
5	1	1	1	21	1	132	1380	19	30	62	2.
5	1	1	1	21	2	194	1384	179	17	0	16/11/72025CNO02
5	1	1	1	21	3	571	1381	248	32	0	ConeultationforInpatients
5	1	1	1	21	4	1036	1384	139	20	0	350.00%2.00
5	1	1	1	21	5	1305	1387	63	17	78	700.00
4	1	1	1	22	0	65	1415	1302	26	-1	
5	1	1	1	22	1	65	1422	2	2	9	.
5	1	1	1	22	2	132	1415	15	19	71	3.
5	1	1	1	22	3	195	1417	179	19	0	17/1)2025CNOO2
5	1	1	1	22	4	575	1418	238	23	0	ConsultationforInpatients
5	1	1	1	22	5	1036	1420	139	17	0	350,00x2.00
5	1	1	1	22	6	1307	1420	60	18	88	700.00
4	1	1	1	23	0	132	1449	1235	25	-1	
5	1	1	1	23	1	132	1451	15	16	78	4.
5	1	1	1	23	2	195	1449	178	19	0	18/11/2025CNOO2
5	1	1	1	23	3	575	1451	238	23	0	ConsultationforInpatients
5	1	1	1	23	4	1037	1453	138	18	0	350.00x1.00
5	1	1	1	23	5	1306	1452	61	19	88	330.00
4	1	1	1	24	0	134	1550	1233	33	-1	
5	1	1	1	24	1	134	1554	13	17	83	1,
5	1	1	1	24	2	194	1553	176	21	0	TH11/2025LB203
5	1	1	1	24	3	575	1550	351	33	0	BLOODCULTURESENSITIVITY
5	1	1	1	24	4	1037	1557	137	18	0	368,00x1.00
5	1	1	1	24	5	1307	1557	60	17	80	368.00
4	1	1	1	25	0	132	1584	1236	33	-1	
5	1	1	1	25	1	132	1586	239	20	0	215/11/2025LBOSS
5	1	1	1	25	2	574	1584	329	33	0	BLOODSUGARRANDOM(RBS)
5	1	1	1	25	3	1048	1589	127	19	0	32.00x1.00
5	1	1	1	25	4	1318	1591	50	17	96	32.00
4	1	1	1	26	0	132	1619	1236	30	-1	
5	1	1	1	26	1	132	1622	15	16	91	3.
5	1	1	1	26	2	195	1622	176	17	0	15/11/2025LBOI2
5	1	1	1	26	3	571	1619	50	30	94	CBC
5	1	1	1	26	4	1036	1624	139	18	0	240.00x1.00
5	1	1	1	26	5	1306	1624	62	19	80	740.00
4	1	1	1	27	0	65	1695	2	10	-1	
5	1	1	1	27	1	65	1695	2	10	76	t
4	1	1	1	28	0	65	1709	2	18	-1	
5	1	1	1	28	1	65	1709	2	18	0	(
4	1	1	1	29	0	65	1981	1393	19	-1	
5	1	1	1	29	1	65	1981	2	19	0	j
5	1	1	1	29	2	610	1985	66	15	0	we
5	1	1	1	29	3	1453	1995	5	5	12	.
