level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	119	245	1306	1686	-1	
3	1	1	1	0	0	119	245	1306	1686	-1	
4	1	1	1	1	0	119	245	1017	31	-1	
5	1	1	1	1	1	119	245	167	31	0	PatientRegnNo
5	1	1	1	1	2	422	255	4	12	0	t
5	1	1	1	1	3	876	245	75	31	27	BillNo
5	1	1	1	1	4	1115	249	21	18	36	if
4	1	1	1	2	0	119	268	1123	46	-1	
5	1	1	1	2	1	119	268	138	46	0	PatientName
5	1	1	1	2	2	422	301	3	3	29	.
5	1	1	1	2	3	876	268	89	46	0	BifllDese
5	1	1	1	2	4	1115	286	127	19	27	19/11/2025
4	1	1	1	3	0	119	319	1201	32	-1	
5	1	1	1	3	1	119	319	166	32	0	AdmissionDate
5	1	1	1	3	2	422	319	189	32	0	204/11/2025viits
5	1	1	1	3	3	881	319	87	32	94	Sponsor
5	1	1	1	3	4	1142	324	178	4	0	Tene
4	1	1	1	4	0	123	357	1089	31	-1	
5	1	1	1	4	1	123	361	155	23	0	DischargeDeto
5	1	1	1	4	2	422	367	4	12	0	2
5	1	1	1	4	3	876	357	143	31	0	PayCategory
5	1	1	1	4	4	1206	369	6	10	33	c
4	1	1	1	5	0	124	398	898	24	-1	
5	1	1	1	5	1	124	398	185	24	0	ConsultingDoctor
5	1	1	1	5	2	880	398	142	19	0	AdmissionNo
4	1	1	1	6	0	581	459	844	31	-1	
5	1	1	1	6	1	581	463	211	18	0	Iss/retDtBatch
5	1	1	1	6	2	884	463	97	23	0	ExpDate
5	1	1	1	6	3	1117	459	47	31	95	Qty
5	1	1	1	6	4	1227	459	68	31	89	Gross
5	1	1	1	6	5	1387	463	38	18	96	Net
4	1	1	1	7	0	123	502	315	23	-1	
5	1	1	1	7	1	123	502	315	23	82	Drugs/Surgical/Consumables
4	1	1	1	8	0	158	538	1266	53	-1	
5	1	1	1	8	1	158	545	48	46	22	i
5	1	1	1	8	2	175	538	65	53	51	ay
5	1	1	1	8	3	247	538	707	37	0	LINE100CMEXT.ROMSON/11/11/2025K25E010002Ape-30
5	1	1	1	8	4	1106	538	318	32	0	2no937-50937.50
