level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	119	231	1306	1700	-1	
3	1	1	1	0	0	119	231	1306	1700	-1	
4	1	1	1	1	0	119	231	1017	46	-1	
5	1	1	1	1	1	119	231	167	46	0	PationtRegnNo
5	1	1	1	1	2	422	255	4	3	58	5
5	1	1	1	1	3	876	231	73	46	0	BillNo
5	1	1	1	1	4	1115	249	21	18	52	af
4	1	1	1	2	0	119	268	1123	46	-1	
5	1	1	1	2	1	119	268	138	46	0	PatientName
5	1	1	1	2	2	422	293	81	17	0	Bomayo
5	1	1	1	2	3	876	268	89	46	0	BillDeto
5	1	1	1	2	4	1115	286	127	19	32	19/11/2025
4	1	1	1	3	0	119	319	999	32	-1	
5	1	1	1	3	1	119	319	166	32	0	AdmissionDate
5	1	1	1	3	2	422	323	190	19	0	04/11/202501117
5	1	1	1	3	3	881	319	87	32	96	Sponsor
4	1	1	1	4	0	124	394	1014	32	-1	
5	1	1	1	4	1	124	398	185	24	0	ConsultingDoctor
5	1	1	1	4	2	876	394	150	32	0	AdmissionNo
5	1	1	1	4	3	1115	399	23	18	5	ii
4	1	1	1	5	0	581	459	844	31	-1	
5	1	1	1	5	1	581	463	211	18	0	Iss/retDtBatch
5	1	1	1	5	2	884	463	97	23	0	ExpDate
5	1	1	1	5	3	1117	459	47	31	94	Qty
5	1	1	1	5	4	1227	459	68	31	96	Gross
5	1	1	1	5	5	1387	463	38	18	95	Net
4	1	1	1	6	0	123	502	315	23	-1	
5	1	1	1	6	1	123	502	315	23	83	Drugs/Surgical/Consumables
4	1	1	1	7	0	157	544	1135	18	-1	
5	1	1	1	7	1	157	544	374	18	0	DISPOSYRINGE10MLWITHOUT
5	1	1	1	7	2	1237	544	55	18	95	56.25
4	1	1	1	8	0	612	558	811	18	-1	
5	1	1	1	8	1	612	558	349	18	0	10/11/2025.523102WED1May-30
5	1	1	1	8	2	1107	558	54	18	86	5NO
5	1	1	1	8	3	1368	558	55	18	88	56.25
4	1	1	1	9	0	152	558	777	44	-1	
5	1	1	1	9	1	152	559	142	43	65	NEED(HMD)
5	1	1	1	9	2	883	558	46	23	95	May
4	1	1	1	10	0	158	611	1134	19	-1	
5	1	1	1	10	1	158	611	369	19	0	SYRINGEW/0NEEDLE20MLL/L
5	1	1	1	10	2	1237	611	55	19	96	80.00
4	1	1	1	11	0	158	625	1266	40	-1	
5	1	1	1	11	1	158	641	121	24	0	tayeas
5	1	1	1	11	2	612	625	342	24	0	10/11/2025.2505022Apr-30
5	1	1	1	11	3	1109	626	52	18	44	LNO
5	1	1	1	11	4	1369	626	55	18	95	80.00
4	1	1	1	12	0	156	679	1268	23	-1	
5	1	1	1	12	1	156	679	802	23	0	NEEDLENO.231DISPOVAN(DN23)-10/11/202538512NAug-30
5	1	1	1	12	2	1106	679	55	18	90	2NO
5	1	1	1	12	3	1248	679	44	18	88	4.88
5	1	1	1	12	4	1380	679	44	18	91	4.88
4	1	1	1	13	0	157	716	1135	19	-1	
5	1	1	1	13	1	157	716	270	18	0	INFANTFEEDINGTUBE
5	1	1	1	13	2	1237	716	55	19	96	63.00
4	1	1	1	14	0	156	730	1268	40	-1	
5	1	1	1	14	1	156	747	201	23	0	NO.S(ROMS)IFTR
5	1	1	1	14	2	612	730	340	19	0	10/11/2025G25G010785Fun-30
5	1	1	1	14	3	1109	731	52	18	83	1NO
5	1	1	1	14	4	1368	731	56	18	80	63,00
4	1	1	1	15	0	157	766	1135	46	-1	
5	1	1	1	15	1	157	766	338	46	0	FACEMASKSTERILEREGAL-
5	1	1	1	15	2	1250	784	42	18	94	8.00
4	1	1	1	16	0	153	780	1271	57	-1	
5	1	1	1	16	1	153	780	103	57	0	nage
5	1	1	1	16	2	612	798	342	23	0	10/11/2025308/251001Sep-28
5	1	1	1	16	3	1106	798	55	18	78	2NO
5	1	1	1	16	4	1382	798	42	18	90	8.00
4	1	1	1	17	0	157	851	1266	24	-1	
5	1	1	1	17	1	157	851	365	24	0	TEGADERM1623(67)3MT1623
5	1	1	1	17	2	612	851	346	19	0	10/11/2025RO1250909Dee-27
5	1	1	1	17	3	1109	852	314	18	0	1NO11625116.25
4	1	1	1	18	0	154	885	1270	61	-1	
5	1	1	1	18	1	154	885	203	61	45	(oss)
5	1	1	1	18	2	364	889	588	33	0	65(SURGICARE)j9/11/2025.25G8047-Fun-30
5	1	1	1	18	3	1106	889	318	33	0	2no-81-881g1-gg
