level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	154	406	1247	1457	-1	
3	1	1	1	0	0	667	406	226	26	-1	
4	1	1	1	1	0	667	406	226	26	-1	
5	1	1	1	1	1	667	406	226	26	0	IPBILL(Previsional)
3	1	1	2	0	0	162	453	924	20	-1	
4	1	1	2	1	0	162	453	924	20	-1	
5	1	1	2	1	1	162	453	161	20	0	PaterntNens
5	1	1	2	1	2	901	454	63	18	36	BaNo,
5	1	1	2	1	3	1080	458	6	14	69	g
3	1	1	3	0	0	162	484	1035	31	-1	
4	1	1	3	1	0	162	484	1035	31	-1	
5	1	1	3	1	1	162	490	162	17	0	PatentAddresa1
5	1	1	3	1	2	897	484	81	31	0	BODats
5	1	1	3	1	3	1080	488	117	19	0	320iVZ0ZS
3	1	1	4	0	0	162	521	1123	20	-1	
4	1	1	4	1	0	162	521	1123	20	-1	
5	1	1	4	1	1	162	522	162	19	0	PrtertPhose
5	1	1	4	1	2	901	521	384	20	0	DajeofAdemieaion19/1/202503714.AM
3	1	1	5	0	0	162	547	1125	37	-1	
4	1	1	5	1	0	162	547	1125	37	-1	
5	1	1	5	1	1	162	547	67	37	29	LP.Ne,
5	1	1	5	1	2	320	555	18	19	16	i
5	1	1	5	1	3	901	553	386	23	0	DatoofDiecharge-2441120251231PM
3	1	1	6	0	0	157	579	944	39	-1	
4	1	1	6	1	0	157	579	944	39	-1	
5	1	1	6	1	1	157	580	51	38	45	MIAN
5	1	1	6	1	2	897	579	92	38	62	Speciality
5	1	1	6	1	3	1080	589	21	19	42	1
3	1	1	7	0	0	158	618	927	33	-1	
4	1	1	7	1	0	158	618	927	33	-1	
5	1	1	7	1	1	158	618	66	33	92	Doctor
5	1	1	7	1	2	319	627	6	15	61	g
5	1	1	7	1	3	895	618	105	33	0	WardType
5	1	1	7	1	4	1079	626	6	16	22	8
3	1	1	8	0	0	160	656	808	32	-1	
4	1	1	8	1	0	160	656	808	32	-1	
