level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	156	457	1250	1416	-1	
3	1	1	1	0	0	156	457	1250	1416	-1	
4	1	1	1	1	0	161	457	925	32	-1	
5	1	1	1	1	1	161	464	164	19	0	PatenNeme
5	1	1	1	1	2	895	457	72	32	0	BalNo.
5	1	1	1	1	3	1078	466	8	16	72	3
4	1	1	1	2	0	161	493	1035	31	-1	
5	1	1	1	2	1	161	499	163	17	0	PatientAddreas
5	1	1	1	2	2	895	493	81	31	0	GllDatia
5	1	1	1	2	3	1080	497	116	18	0	ZAT2S
4	1	1	1	3	0	160	530	1126	21	-1	
5	1	1	1	3	1	160	533	165	18	0	PrtientPhons
5	1	1	1	3	2	899	530	387	18	0	DetofAdmnizsion11/11/2025.8ar16AM
4	1	1	1	4	0	157	562	1129	32	-1	
5	1	1	1	4	1	157	563	73	31	0	LP.Ne,
5	1	1	1	4	2	318	580	4	4	30	9
5	1	1	1	4	3	899	562	387	24	0	DateofDischespe.2411/202612531PM
4	1	1	1	5	0	157	595	926	34	-1	
5	1	1	1	5	1	157	596	53	33	69	MRN
5	1	1	1	5	2	319	604	6	15	0	?
5	1	1	1	5	3	894	595	97	33	43	Specialty
5	1	1	1	5	4	1080	602	3	15	0	(
4	1	1	1	6	0	157	627	928	34	-1	
5	1	1	1	6	1	157	629	67	32	47	Oockr
5	1	1	1	6	2	321	637	4	16	49	8
5	1	1	1	6	3	895	627	104	32	0	WaedTypa
5	1	1	1	6	4	1079	635	6	16	84	8
4	1	1	1	7	0	159	663	926	35	-1	
5	1	1	1	7	1	159	665	119	33	0	PayerNarpa
5	1	1	1	7	2	895	663	74	34	0	BadMo
4	1	1	1	8	0	170	845	217	19	-1	
5	1	1	1	8	1	170	845	217	19	0	ADMISSIONCHARGES
4	1	1	1	9	0	163	872	1239	35	-1	
5	1	1	1	9	1	163	876	100	31	0	TRNAS
5	1	1	1	9	2	310	874	215	31	0	ADMISSIONCHARGE
5	1	1	1	9	3	890	878	28	18	50	TO
5	1	1	1	9	4	963	874	70	31	74	260.00
5	1	1	1	9	5	1106	873	42	31	50	on
5	1	1	1	9	6	1231	872	43	31	65	oc
5	1	1	1	9	7	1341	873	61	21	29	280.00
4	1	1	1	10	0	1232	918	170	35	-1	
5	1	1	1	10	1	1232	918	44	35	0	0.e0
5	1	1	1	10	2	1340	926	62	17	46	2.00
4	1	1	1	11	0	170	975	165	20	-1	
5	1	1	1	11	1	170	975	165	20	0	WARDCHARGES
4	1	1	1	12	0	163	1000	1239	38	-1	
5	1	1	1	12	1	163	1003	99	35	0	THIV20ZS
5	1	1	1	12	2	311	1003	56	35	22	ACU
5	1	1	1	12	3	891	1008	139	20	0	10400,00
5	1	1	1	12	4	1106	1000	44	35	31	Opa
5	1	1	1	12	5	1236	1007	166	19	0	0.004,600.00
4	1	1	1	13	0	159	1037	1243	35	-1	
5	1	1	1	13	1	159	1040	104	32	49	12412025
5	1	1	1	13	2	311	1039	55	33	75	RICU
5	1	1	1	13	3	889	1042	141	21	29	4,800.00
5	1	1	1	13	4	1106	1037	42	31	51	On
5	1	1	1	13	5	1237	1041	165	21	0	0.004,600.07
4	1	1	1	14	0	159	1073	1245	33	-1	
5	1	1	1	14	1	159	1075	106	31	0	VN12025
5	1	1	1	14	2	311	1075	55	31	73	NICU
5	1	1	1	14	3	889	1077	141	20	0	4194800.00
5	1	1	1	14	4	1106	1073	44	31	69	000
5	1	1	1	14	5	1233	1073	46	32	93	0,00
5	1	1	1	14	6	1325	1077	79	20	78	4200.00
4	1	1	1	15	0	164	1108	1240	34	-1	
5	1	1	1	15	1	164	1111	95	31	11	MINTO
5	1	1	1	15	2	311	1111	55	30	51	MICU
5	1	1	1	15	3	891	1112	139	20	0	104,800.00
5	1	1	1	15	4	1110	1109	41	30	96	0.00
5	1	1	1	15	5	1233	1108	46	32	80	0.00
5	1	1	1	15	6	1325	1112	79	20	52	4,000.00
4	1	1	1	16	0	163	1141	1241	37	-1	
