level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	156	403	1251	1460	-1	
3	1	1	1	0	0	156	403	1251	1460	-1	
4	1	1	1	1	0	668	403	227	27	-1	
5	1	1	1	1	1	668	403	227	27	0	(PBILL(Provistonal)
4	1	1	1	2	0	161	446	929	33	-1	
5	1	1	1	2	1	161	453	160	18	0	PelstNeme
5	1	1	1	2	2	901	446	69	33	0	BitNo.
5	1	1	1	2	3	1083	455	7	14	79	8
4	1	1	1	3	0	161	482	1039	28	-1	
5	1	1	1	3	1	161	486	160	21	0	PatiectAddres..
5	1	1	1	3	2	901	482	82	28	25	BaDats
5	1	1	1	3	3	1083	485	117	17	0	2PANWHIZE
4	1	1	1	4	0	161	517	1127	21	-1	
5	1	1	1	4	1	161	522	160	16	0	PaentProne
5	1	1	1	4	2	905	517	383	20	0	DintaofAderiecion211/11/2005.0as44AM
4	1	1	1	5	0	162	552	1129	22	-1	
5	1	1	1	5	1	162	555	63	18	40	LP.Ne.
5	1	1	1	5	2	906	552	385	22	0	DotsofDiechingo-2W1N2025-1231.PM
4	1	1	1	6	0	157	569	950	47	-1	
5	1	1	1	6	1	157	571	53	45	0	uRN
5	1	1	1	6	2	319	593	2	12	0	,
5	1	1	1	6	3	901	569	92	46	17	Spadalty
5	1	1	1	6	4	1084	585	23	19	43	17
4	1	1	1	7	0	158	617	931	35	-1	
5	1	1	1	7	1	158	617	66	34	84	Doctor
5	1	1	1	7	2	901	617	105	35	0	YfardTypo
5	1	1	1	7	3	1086	624	3	15	0	t
4	1	1	1	8	0	163	656	810	25	-1	
5	1	1	1	8	1	163	658	159	23	15	PaywNene
5	1	1	1	8	2	905	656	68	18	0	BedNo
4	1	1	1	9	0	163	823	1241	32	-1	
5	1	1	1	9	1	163	828	96	27	24	TAs
5	1	1	1	9	2	311	825	161	30	0	BLOODLANCET
5	1	1	1	9	3	896	829	27	18	90	20
5	1	1	1	9	4	979	825	59	28	76	70.00
5	1	1	1	9	5	1114	825	43	28	91	0.00
5	1	1	1	9	6	1239	823	42	29	36	DO
5	1	1	1	9	7	1354	826	50	19	93	40.00
4	1	1	1	10	0	163	844	1241	46	-1	
5	1	1	1	10	1	163	863	482	20	0	tuIi2025-sOLSPOSABLESYRINGE10NLHiED
5	1	1	1	10	2	898	862	136	19	52	101240
5	1	1	1	10	3	1110	845	45	45	87	6.00
5	1	1	1	10	4	1235	844	46	46	3	op0
5	1	1	1	10	5	1354	863	50	16	70	12.18
4	1	1	1	11	0	163	879	1239	46	-1	
5	1	1	1	11	1	163	895	471	23	0	Tiams)-DISPOSABLESYRINGESMLHIAD
5	1	1	1	11	2	898	896	134	20	52	1040.34
5	1	1	1	11	3	1110	880	45	45	85	0.00
5	1	1	1	11	4	1235	879	46	46	44	0.00
5	1	1	1	11	5	1356	896	46	18	76	1034
4	1	1	1	12	0	164	914	1241	46	-1	
5	1	1	1	12	1	164	932	463	21	0	qt2028EXAMINATIONGLOVESMEDIUM
5	1	1	1	12	2	895	931	139	20	39	2044.08
5	1	1	1	12	3	1110	914	46	46	78	0.00
5	1	1	1	12	4	1239	931	166	19	0	009aBIz
4	1	1	1	13	0	163	950	1241	45	-1	
5	1	1	1	13	1	163	968	326	23	0	tNSAPRION(PLASTIC)
5	1	1	1	13	2	897	967	137	18	53	4048.00
5	1	1	1	13	3	1110	950	45	45	72	0.00
5	1	1	1	13	4	1239	966	165	19	1	0994.00
4	1	1	1	14	0	163	985	1241	46	-1	
5	1	1	1	14	1	163	1003	482	20	0	fU1U25-DESPOSABLESYRINGE-4ONLHYD
5	1	1	1	14	2	896	1002	138	19	5	ao4240
5	1	1	1	14	3	1110	985	46	46	14	o.00
5	1	1	1	14	4	1236	985	45	45	63	0.99
5	1	1	1	14	5	1354	1002	50	18	45	43,78
4	1	1	1	15	0	163	1020	1241	46	-1	
5	1	1	1	15	1	163	1038	464	20	0	T1A12028EXAMINATION.GLOVESMEDIUM
5	1	1	1	15	2	884	1036	150	29	0	7.0(14.08
5	1	1	1	15	3	1110	1020	46	46	85	0.00
5	1	1	1	15	4	1240	1037	164	19	20	9028.20
4	1	1	1	16	0	163	1055	1242	45	-1	
5	1	1	1	16	1	163	1073	445	21	0	qyivangsINFANTFEEDINGTUBESZE5
5	1	1	1	16	2	898	1073	136	18	0	10D
5	1	1	1	16	3	1110	1055	43	45	40	og
5	1	1	1	16	4	1240	1071	165	19	0	o08--8
4	1	1	1	17	0	163	1089	1241	46	-1	
5	1	1	1	17	1	163	1109	376	19	0	41Menes)TISSUEPAPERCFOLD
5	1	1	1	17	2	898	1107	136	19	12	1066.00
5	1	1	1	17	3	1110	1089	43	46	13	co
5	1	1	1	17	4	1240	1106	164	18	35	0905.00
4	1	1	1	18	0	164	1125	1241	45	-1	
5	1	1	1	18	1	164	1141	481	22	0	11/12025s(OISPOSABLESYRINGESOHLHMD
5	1	1	1	18	2	899	1142	135	19	19	107.18
5	1	1	1	18	3	1110	1125	45	45	88	0.00
5	1	1	1	18	4	1240	1140	165	20	0	008-S.18
4	1	1	1	19	0	163	1160	1242	45	-1	
