level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	47	188	1413	1648	-1	
3	1	1	1	0	0	47	188	1413	1648	-1	
4	1	1	1	1	0	683	188	682	19	-1	
5	1	1	1	1	1	683	190	66	17	0	PWNo
5	1	1	1	1	2	1137	188	228	19	0	BHNoINT2043376
4	1	1	1	2	0	57	224	1403	33	-1	
5	1	1	1	2	1	57	224	60	32	34	1319001
5	1	1	1	2	2	201	224	140	32	3	CONSULTATION
5	1	1	1	2	3	1074	224	33	33	92	1.00
5	1	1	1	2	4	1168	225	69	32	73	4,000.00
5	1	1	1	2	5	1298	233	9	14	78	0
5	1	1	1	2	6	1392	233	68	17	93	1,000.00
4	1	1	1	3	0	200	256	78	12	-1	
5	1	1	1	3	1	200	256	78	12	65	CHARGED
4	1	1	1	4	0	57	330	1403	33	-1	
5	1	1	1	4	1	57	330	60	32	49	1410001
5	1	1	1	4	2	201	330	140	32	0	CONSULTATION
5	1	1	1	4	3	1074	330	33	33	95	1.00
5	1	1	1	4	4	1168	331	74	32	69	4,000.00
5	1	1	1	4	5	1298	339	9	14	76	0
5	1	1	1	4	6	1392	339	68	17	93	1,000.00
4	1	1	1	5	0	200	362	78	12	-1	
5	1	1	1	5	1	200	362	78	12	79	CHARGES
4	1	1	1	6	0	57	436	1403	33	-1	
5	1	1	1	6	1	57	436	60	32	49	1510001
5	1	1	1	6	2	201	436	140	32	0	CONSULTATION
5	1	1	1	6	3	1074	436	33	33	96	1.00
5	1	1	1	6	4	1168	437	74	32	66	4,000.00
5	1	1	1	6	5	1298	445	9	14	77	0
5	1	1	1	6	6	1392	445	68	17	95	1,000.00
4	1	1	1	7	0	200	468	78	13	-1	
5	1	1	1	7	1	200	468	78	13	57	CHARGER
4	1	1	1	8	0	57	542	1403	33	-1	
5	1	1	1	8	1	57	542	60	32	20	161000
5	1	1	1	8	2	201	542	140	32	0	CONSULTATION
5	1	1	1	8	3	1074	542	33	33	95	1.00
5	1	1	1	8	4	1168	543	74	32	77	1,000.00
5	1	1	1	8	5	1298	551	9	14	77	0
5	1	1	1	8	6	1392	551	68	17	95	1,000.00
4	1	1	1	9	0	200	574	78	13	-1	
5	1	1	1	9	1	200	574	78	13	78	CHARGES
4	1	1	1	10	0	57	621	1403	34	-1	
5	1	1	1	10	1	57	621	56	33	58	17100
5	1	1	1	10	2	201	621	139	33	0	CONSULTATION
5	1	1	1	10	3	1074	622	33	33	96	1.00
5	1	1	1	10	4	1168	623	74	32	78	1,000.00
5	1	1	1	10	5	1298	631	9	14	80	0
5	1	1	1	10	6	1392	631	68	16	94	1,000.00
4	1	1	1	11	0	200	654	78	13	-1	
5	1	1	1	11	1	200	654	78	13	78	CHARGES
4	1	1	1	12	0	57	727	1403	34	-1	
5	1	1	1	12	1	57	727	56	33	44	18100
5	1	1	1	12	2	201	728	140	32	1	CONSULTATION
5	1	1	1	12	3	1074	728	33	33	95	1.00
5	1	1	1	12	4	1168	729	74	32	77	1,000.00
5	1	1	1	12	5	1298	737	9	14	72	0
5	1	1	1	12	6	1392	737	68	16	93	1,000.00
4	1	1	1	13	0	200	760	78	13	-1	
