level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1419	2000	-1	
2	1	1	0	0	0	0	683	1418	1317	-1	
3	1	1	1	0	0	59	751	1360	1249	-1	
4	1	1	1	1	0	125	751	519	66	-1	
5	1	1	1	1	1	125	751	182	66	0	(s.No.
5	1	1	1	1	2	477	771	167	19	96	PARTICULARS
4	1	1	1	2	0	214	796	1068	38	-1	
5	1	1	1	2	1	214	804	8	19	85	1
5	1	1	1	2	2	457	800	223	23	0	ODULARGUP43MM
5	1	1	1	2	3	996	796	66	38	76	46500
5	1	1	1	2	4	1187	805	95	19	73	18500.00
4	1	1	1	3	0	212	830	1063	32	-1	
5	1	1	1	3	1	212	833	13	19	95	2
5	1	1	1	3	2	419	832	282	20	0	IMTERNALHEAD1.5M
5	1	1	1	3	3	1001	830	55	32	93	7500
5	1	1	1	3	4	1192	832	83	23	91	7500,00
4	1	1	1	4	0	213	859	1069	32	-1	
5	1	1	1	4	1	213	863	12	18	96	3
5	1	1	1	4	2	344	861	431	19	0	UNCEMENTEDFEMORALSTEM10MM
5	1	1	1	4	3	990	859	75	32	96	44500.
5	1	1	1	4	4	1184	864	98	19	85	44600.00
4	1	1	1	5	0	131	1238	1150	35	-1	
5	1	1	1	5	1	131	1243	354	24	0	TOTALAMOUNTINWORDSS
5	1	1	1	5	2	568	1240	272	21	0	YONETHOUSANDNINE
5	1	1	1	5	3	927	1238	190	35	0	SALESAMOUNT
5	1	1	1	5	4	1184	1244	97	19	84	68500.00
4	1	1	1	6	0	61	1267	430	40	-1	
5	1	1	1	6	1	61	1271	35	36	83	O
5	1	1	1	6	2	132	1267	359	33	0	HUNDREDTWENTYFIVEONLY.
4	1	1	1	7	0	932	1297	349	34	-1	
5	1	1	1	7	1	932	1297	157	34	0	NETAMOUNT
5	1	1	1	7	2	1184	1302	97	25	92	68500.00
4	1	1	1	8	0	931	1329	343	21	-1	
5	1	1	1	8	1	931	1329	126	21	0	CGST2.5%
5	1	1	1	8	2	1192	1331	82	19	90	1712.60
4	1	1	1	9	0	927	1356	347	33	-1	
5	1	1	1	9	1	927	1356	128	33	0	SGST2.5%
5	1	1	1	9	2	1192	1361	82	18	94	1712.60
4	1	1	1	10	0	132	1389	1122	20	-1	
5	1	1	1	10	1	132	1389	232	19	0	DRUGLICENCENO
5	1	1	1	10	2	931	1390	95	19	0	IGST5%
5	1	1	1	10	3	1210	1390	44	19	95	0.00
4	1	1	1	11	0	123	1420	1157	26	-1	
5	1	1	1	11	1	123	1444	2	2	10	.
5	1	1	1	11	2	1184	1420	96	18	89	71926.00
4	1	1	1	12	0	347	1445	989	27	-1	
5	1	1	1	12	1	347	1461	12	5	81	-
5	1	1	1	12	2	927	1445	409	27	0	IsstonRcMf
4	1	1	1	13	0	130	1480	122	22	-1	
5	1	1	1	13	1	130	1480	122	22	0	GAUTION
4	1	1	1	14	0	133	1506	993	26	-1	
5	1	1	1	14	1	133	1506	993	26	0	1)Theuser/surgeonshouldvertfythesuitabilityoftheproductsInallrespectsbeforeusage.
4	1	1	1	15	0	182	1536	932	25	-1	
5	1	1	1	15	1	182	1536	932	25	0	Themanufecturersassuresthattheproductsismanufacturedasperaccaptedstandarde
4	1	1	1	16	0	182	1564	440	26	-1	
5	1	1	1	16	1	182	1564	440	26	0	fordimansionsandqualityofrawmatertal,
4	1	1	1	17	0	178	1591	1073	35	-1	
5	1	1	1	17	1	178	1591	916	35	0	Themanufacturerwillnotberesponsibieoriableforanyreasonwhatsoeveraftarusec
5	1	1	1	17	2	1234	1594	17	7	0	-
4	1	1	1	18	0	183	1625	121	24	-1	
5	1	1	1	18	1	183	1625	121	24	0	theproduct.
4	1	1	1	19	0	131	1652	628	26	-1	
5	1	1	1	19	1	131	1652	628	26	0	2)Interestwilbacolloctad24%p.aaftertheduedate.
4	1	1	1	20	0	131	1682	484	25	-1	
5	1	1	1	20	1	131	1683	155	24	0	3)Subfect.to
5	1	1	1	20	2	448	1682	167	24	0	Jurisdictiononly
4	1	1	1	21	0	130	1714	852	24	-1	
5	1	1	1	21	1	130	1714	12	24	46	F
5	1	1	1	21	2	979	1717	3	8	90	1
4	1	1	1	22	0	59	1965	1359	35	-1	
5	1	1	1	22	1	59	1965	271	35	37	ee
5	1	1	1	22	2	659	1966	759	34	13	ee
