level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1685	2000	-1	
2	1	1	0	0	0	0	0	1685	1921	-1	
3	1	1	1	0	0	0	0	1685	1920	-1	
4	1	1	1	1	0	691	0	885	23	-1	
5	1	1	1	1	1	691	0	4	1	0	-
5	1	1	1	1	2	986	12	16	3	0	-
5	1	1	1	1	3	1213	18	3	3	58	.
5	1	1	1	1	4	1382	0	194	23	0	meeweeORe
4	1	1	1	2	0	279	0	1385	82	-1	
5	1	1	1	2	1	279	0	473	77	2	SIN.
5	1	1	1	2	2	1624	46	40	36	6	S
4	1	1	1	3	0	395	125	1261	63	-1	
5	1	1	1	3	1	395	125	45	53	21	oo
5	1	1	1	3	2	463	127	160	26	0	FatientName
5	1	1	1	3	3	1277	145	136	25	41	Maile
5	1	1	1	3	4	1616	148	40	40	68	O
4	1	1	1	4	0	461	178	1016	44	-1	
5	1	1	1	4	1	461	198	131	24	76	Prescribed
5	1	1	1	4	2	650	207	7	7	44	.
5	1	1	1	4	3	1275	178	202	24	0	BiJlNo.55065
4	1	1	1	5	0	472	197	1079	51	-1	
5	1	1	1	5	1	472	197	43	51	56	Tes
5	1	1	1	5	2	607	200	76	29	18	Bye.
5	1	1	1	5	3	1273	213	278	25	0	DataZ10-2025
4	1	1	1	6	0	457	305	1228	37	-1	
5	1	1	1	6	1	457	306	212	36	0	LOGIHATRPENTAR
5	1	1	1	6	2	799	305	747	36	0	10SiCAMTXA1250841Dec267QTARf668.00
5	1	1	1	6	3	1684	313	1	19	0	)
4	1	1	1	7	0	397	341	1245	33	-1	
5	1	1	1	7	1	397	342	257	32	0	-,LOSIDRLF-LOTioN
5	1	1	1	7	2	798	341	245	26	0	LOUL(Pelel,15623
5	1	1	1	7	3	1146	347	496	27	0	ful7)LBOILi3AM.3L
4	1	1	1	8	0	346	369	1197	50	-1	
5	1	1	1	8	1	346	383	3	23	0	,
5	1	1	1	8	2	454	369	242	44	0	PIGHOCAREGACREAN
5	1	1	1	8	3	794	375	245	44	5	20GH(SANA12502
5	1	1	1	8	4	1144	377	399	31	0	ilmc2io1POShO.00
4	1	1	1	9	0	335	546	1263	41	-1	
5	1	1	1	9	1	335	546	905	41	0	H.%Pleaseshawtheseitinetodoctor,6.80.6,Total
5	1	1	1	9	2	1409	549	189	38	14	P1651
4	1	1	1	10	0	379	581	1151	40	-1	
5	1	1	1	10	1	379	581	38	40	25	VY
5	1	1	1	10	2	1177	582	353	28	0	CAGHDISCOUNT(-)2-34.3L
4	1	1	1	11	0	1174	648	421	27	-1	
5	1	1	1	11	1	1174	648	421	27	0	TADATL550-00.
4	1	1	1	12	0	101	712	1553	53	-1	
5	1	1	1	12	1	101	725	7	5	69	D
5	1	1	1	12	2	292	726	4	4	71	a
5	1	1	1	12	3	435	742	20	9	33	a
5	1	1	1	12	4	1615	712	39	53	0	-
4	1	1	1	13	0	434	764	1179	24	-1	
5	1	1	1	13	1	434	764	115	24	0	Srnt4
5	1	1	1	13	2	1575	764	38	22	57	oN
4	1	1	1	14	0	368	774	1146	57	-1	
5	1	1	1	14	1	368	774	44	57	0	i)
5	1	1	1	14	2	436	794	388	28	0	tttHAVEAopeeayRECOVERY34t
5	1	1	1	14	3	1168	789	132	24	0	CITEMS3)
5	1	1	1	14	4	1366	785	148	29	0	SignatoreRP
4	1	1	1	15	0	696	896	629	6	-1	
5	1	1	1	15	1	696	896	5	6	57	,
4	1	1	1	16	0	0	948	1098	26	-1	
5	1	1	1	16	1	0	966	5	8	74	5
5	1	1	1	16	2	308	948	790	25	13	eee
4	1	1	1	17	0	249	964	1429	72	-1	
5	1	1	1	17	1	249	1004	45	25	9	4
5	1	1	1	17	2	819	964	198	72	0	SASHBILL
5	1	1	1	17	3	1358	994	320	34	0	Date?S2.DodS,.
4	1	1	1	18	0	991	1220	647	34	-1	
5	1	1	1	18	1	991	1220	647	34	0	AOMOESccccecsoyrsccceesseceenutgretteimimagtteetnectederserseetsFoettie
4	1	1	1	19	0	701	1257	604	41	-1	
5	1	1	1	19	1	701	1257	604	41	0	TeTeT
4	1	1	1	20	0	341	1295	1251	37	-1	
5	1	1	1	20	1	341	1298	237	34	0	NameoftheDrud
5	1	1	1	20	2	796	1296	84	25	42	pee
5	1	1	1	20	3	1438	1295	154	24	24	Rea
4	1	1	1	21	0	63	1384	1545	189	-1	
5	1	1	1	21	1	63	1386	429	56	0	pfPhyypwesaSeyy
5	1	1	1	21	2	645	1389	10	2	0	.
5	1	1	1	21	3	1454	1393	62	180	82	/
4	1	1	1	22	0	1348	1625	183	50	-1	
5	1	1	1	22	1	1348	1625	183	50	0	yau-34
4	1	1	1	23	0	1391	1695	5	6	-1	
5	1	1	1	23	1	1391	1695	5	6	18	.
4	1	1	1	24	0	787	1798	634	32	-1	
5	1	1	1	24	1	787	1806	214	24	0	3commeticaact1940
5	1	1	1	24	2	1411	1798	10	27	0	t
4	1	1	1	25	0	0	1857	772	64	-1	
5	1	1	1	25	1	0	1864	333	56	0	-aiswocomttythatwehold
5	1	1	1	25	2	336	1857	40	64	84	me
