level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	92	130	1374	1849	-1	
3	1	1	1	0	0	92	208	1374	1771	-1	
4	1	1	1	1	0	712	208	634	73	-1	
5	1	1	1	1	1	712	208	149	66	0	IPDBaE)
5	1	1	1	1	2	1065	236	281	45	12	(
4	1	1	1	2	0	396	290	1046	41	-1	
5	1	1	1	2	1	962	301	135	19	0	BalDete
5	1	1	1	2	2	1185	303	257	28	0	jDadiennS15.08
4	1	1	1	3	0	150	327	112	29	-1	
5	1	1	1	3	1	150	327	42	29	90	No,
5	1	1	1	3	2	258	329	4	10	5	U
4	1	1	1	4	0	96	435	1093	84	-1	
5	1	1	1	4	1	96	435	144	48	0	Empanedrient
5	1	1	1	4	2	958	441	124	48	0	Ho.DEDanyy
5	1	1	1	4	3	1178	447	11	72	90	(
4	1	1	1	5	0	717	462	378	55	-1	
5	1	1	1	5	1	717	466	53	39	0	.?
5	1	1	1	5	2	962	462	133	55	0	RoomNe.
4	1	1	1	6	0	95	478	1098	73	-1	
5	1	1	1	6	1	95	478	108	34	0	Trsurence
5	1	1	1	6	2	277	488	4	16	36	4
5	1	1	1	6	3	957	485	65	55	23	non
5	1	1	1	6	4	1184	522	9	29	0	,
4	1	1	1	7	0	102	515	1250	70	-1	
5	1	1	1	7	1	102	518	179	21	0	HoiderName1
5	1	1	1	7	2	511	539	13	4	67	-
5	1	1	1	7	3	957	515	160	70	0	EpPoRyN.
5	1	1	1	7	4	1241	556	111	8	0	muoreeee
4	1	1	1	8	0	1159	679	279	5	-1	
5	1	1	1	8	1	1159	679	91	4	28	es
5	1	1	1	8	2	1412	680	26	4	34	a
4	1	1	1	9	0	264	654	1060	55	-1	
5	1	1	1	9	1	264	659	125	11	0	GLOVES-SURGI
5	1	1	1	9	2	426	658	60	11	0	-7/SNO
5	1	1	1	9	3	592	655	37	29	50	2505.
5	1	1	1	9	4	637	655	25	29	8	Ey
5	1	1	1	9	5	761	654	16	30	75	2.
5	1	1	1	9	6	838	678	6	3	22	-
5	1	1	1	9	7	866	660	81	21	36	MO
5	1	1	1	9	8	1122	695	4	3	0	-
5	1	1	1	9	9	1245	706	4	2	63	-
4	1	1	1	10	0	171	735	1210	52	-1	
5	1	1	1	10	1	114	735	884	53	26	eee
5	1	1	1	10	2	1046	784	380	30	0	-sceney
4	1	1	1	11	0	234	945	1232	77	-1	
5	1	1	1	11	1	234	945	671	48	0	RDEERD-CNCaOTTEYGosntaeoet
5	1	1	1	11	2	923	990	543	32	0	wegen
4	1	1	1	12	0	96	1041	1339	72	-1	
5	1	1	1	12	1	96	1041	171	31	24	aan
5	1	1	1	12	2	577	1060	89	53	26	SANS
5	1	1	1	12	3	757	1076	678	36	1	SBIR
4	1	1	1	13	0	102	1143	1333	90	-1	
5	1	1	1	13	1	102	1143	116	68	0	sxoins
5	1	1	1	13	2	230	1143	763	87	35	oe
5	1	1	1	13	3	1007	1175	428	58	14	Lop
4	1	1	1	14	0	100	1234	1333	77	-1	
5	1	1	1	14	1	845	1255	588	56	37	feof
4	1	1	1	15	0	101	1336	1333	56	-1	
5	1	1	1	15	1	101	1352	109	28	0	mameneees
5	1	1	1	15	2	255	1336	114	45	14	Die
5	1	1	1	15	3	386	1366	15	10	52	ol
5	1	1	1	15	4	439	1344	116	38	0	ROMSCRIIG
5	1	1	1	15	5	582	1353	69	6	35	ISH
5	1	1	1	15	6	740	1360	43	27	0	e.
5	1	1	1	15	7	807	1360	146	32	0	er-..,,
5	1	1	1	15	8	967	1385	109	4	0	weepeeccaee
5	1	1	1	15	9	1101	1386	333	4	0	se
4	1	1	1	16	0	255	1485	1169	59	-1	
5	1	1	1	16	1	98	1482	1326	62	0	vRRREEigaaoEepysht
4	1	1	1	17	0	92	1642	1339	59	-1	
5	1	1	1	17	1	92	1637	1245	38	0	ng-MeTROGYEIV-SOOMG-INOMEYOWRat.3
5	1	1	1	17	2	1410	1698	21	3	0	-
4	1	1	1	18	0	815	1896	629	36	-1	
5	1	1	1	18	1	815	1896	133	24	0	Printedby
5	1	1	1	18	2	1042	1930	10	2	0	-
5	1	1	1	18	3	1109	1896	335	27	0	on2a-Hov-2025)Pagertof7
4	1	1	1	19	0	1079	1948	2	31	-1	
5	1	1	1	19	1	1079	1948	2	31	52	I
