level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	39	0	1470	1975	-1	
3	1	1	1	0	0	39	0	1470	1932	-1	
4	1	1	1	1	0	39	0	1470	83	-1	
5	1	1	1	1	1	39	0	212	83	0	yom
5	1	1	1	1	2	523	18	577	47	0	nVae
5	1	1	1	1	3	1454	0	55	57	0	-t
4	1	1	1	2	0	943	62	566	24	-1	
5	1	1	1	2	1	943	62	6	3	18	.
4	1	1	1	3	0	1475	101	4	13	-1	
5	1	1	1	3	1	1475	101	4	13	0	f
4	1	1	1	4	0	157	149	1037	97	-1	
5	1	1	1	4	1	157	170	220	16	27	aoe
5	1	1	1	4	2	484	171	5	3	76	.
5	1	1	1	4	3	642	166	11	6	49	-
5	1	1	1	4	4	844	152	84	17	19	Ne
5	1	1	1	4	5	980	158	42	4	0	-
5	1	1	1	4	6	1051	149	143	97	32	Les
4	1	1	1	5	0	97	292	1339	40	-1	
5	1	1	1	5	1	97	292	74	37	0	BallHo.
5	1	1	1	5	2	955	296	87	36	0	BalDete
5	1	1	1	5	3	1181	306	255	24	0	T24eNwoms-1516
4	1	1	1	6	0	94	319	1263	45	-1	
5	1	1	1	6	1	94	319	94	45	0	Rey.No.
5	1	1	1	6	2	533	347	4	5	0	s
5	1	1	1	6	3	956	332	140	28	13	UHID.No,
5	1	1	1	6	4	1179	329	27	26	51	x
5	1	1	1	6	5	1315	330	42	20	0	-
4	1	1	1	7	0	98	352	1262	43	-1	
5	1	1	1	7	1	98	359	185	23	0	PetientName
5	1	1	1	7	2	951	352	145	43	0	Age/Gender
5	1	1	1	7	3	1179	358	9	26	35	?
5	1	1	1	7	4	1321	359	39	35	3	J
4	1	1	1	8	0	100	388	1335	38	-1	
5	1	1	1	8	1	100	391	183	22	0	GuardienNeme
5	1	1	1	8	2	601	399	3	2	0	.
5	1	1	1	8	3	673	403	213	20	15	we
5	1	1	1	8	4	953	391	179	34	0	AceritDt..8Theve
5	1	1	1	8	5	1181	388	149	38	5	png
5	1	1	1	8	6	1381	398	54	23	69	21.31,
4	1	1	1	9	0	101	453	1245	32	-1	
5	1	1	1	9	1	101	453	181	23	0	Empaneiment
5	1	1	1	9	2	836	459	52	8	0	comied
5	1	1	1	9	3	1181	462	5	5	15	g
5	1	1	1	9	4	1255	456	91	29	20	aN
4	1	1	1	10	0	98	507	1275	45	-1	
5	1	1	1	10	1	98	517	190	35	0	HolderNema
5	1	1	1	10	2	446	518	6	4	0	f
5	1	1	1	10	3	773	527	4	3	0	.
5	1	1	1	10	4	958	517	233	33	0	RoomCatagity
5	1	1	1	10	5	1358	507	15	20	17	%
4	1	1	1	11	0	83	540	1324	44	-1	
5	1	1	1	11	1	83	540	123	41	0	Consuttzint
5	1	1	1	11	2	276	555	11	19	0	y
5	1	1	1	11	3	954	542	161	42	0	Emp./PalicyNo.
5	1	1	1	11	4	1180	554	12	23	0	t
5	1	1	1	11	5	1383	545	24	35	0	N
4	1	1	1	12	0	93	572	1315	39	-1	
5	1	1	1	12	1	93	572	108	38	0	HSNCode
5	1	1	1	12	2	274	579	24	27	12	KR
5	1	1	1	12	3	956	580	245	27	0	SetyieeDescription,
5	1	1	1	12	4	1359	587	49	24	31	A
4	1	1	1	13	0	98	733	1365	80	-1	
5	1	1	1	13	1	98	733	1365	80	28	eee
4	1	1	1	14	0	100	996	1333	51	-1	
5	1	1	1	14	1	100	996	1333	51	25	eae
4	1	1	1	15	0	745	1154	23	18	-1	
5	1	1	1	15	1	745	1154	23	18	83	10,
4	1	1	1	16	0	100	1147	1332	59	-1	
5	1	1	1	16	1	100	1147	1332	59	0	TT7eRoneniagaeRSRnfe
4	1	1	1	17	0	98	1260	1332	39	-1	
