level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	50	196	1447	1776	-1	
3	1	1	1	0	0	61	196	1436	165	-1	
4	1	1	1	1	0	231	196	1266	88	-1	
5	1	1	1	1	1	231	228	37	12	0	i
5	1	1	1	1	2	709	223	145	60	0	IPDBal(F)
5	1	1	1	1	3	1435	196	62	88	57	5s
4	1	1	1	2	0	103	285	1333	57	-1	
5	1	1	1	2	1	103	285	73	54	24	No.
5	1	1	1	2	2	276	293	183	18	23	en,
5	1	1	1	2	3	954	288	90	54	0	BlDee
5	1	1	1	2	4	1180	302	256	27	0	1d-How202515.06
4	1	1	1	3	0	99	324	1348	46	-1	
5	1	1	1	3	1	99	324	92	46	0	Reg.No.
5	1	1	1	3	2	957	330	133	31	0	UHIDHo.
5	1	1	1	3	3	1180	328	24	25	70	v
3	1	1	2	0	0	77	352	1273	44	-1	
4	1	1	2	1	0	77	352	1273	44	-1	
5	1	1	2	1	1	77	365	160	19	0	-PestantMatriet
5	1	1	2	1	2	725	387	123	5	6	oe
5	1	1	2	1	3	950	352	143	44	0	Ags/Gender
5	1	1	2	1	4	1180	355	19	27	58	Bh
5	1	1	2	1	5	1310	369	40	16	18	a
3	1	1	3	0	0	50	393	1384	127	-1	
4	1	1	3	1	0	50	393	1384	28	-1	
5	1	1	3	1	1	50	393	205	28	0	1GuerdienReirtie
5	1	1	3	1	2	956	393	478	24	0	AdmikDtATines1S-Nopwms-.AL
4	1	1	3	2	0	104	445	1185	75	-1	
5	1	1	3	2	1	104	457	246	28	0	Empanement-
5	1	1	3	2	2	766	453	14	35	57	5
5	1	1	3	2	3	954	445	125	44	0	No.-OFDays
5	1	1	3	2	4	1180	451	109	69	0	-
3	1	1	4	0	0	98	483	1367	1441	-1	
4	1	1	4	1	0	98	483	1280	34	-1	
5	1	1	4	1	1	98	485	104	32	34	Tneurence
5	1	1	4	1	2	279	492	6	14	61	3
5	1	1	4	1	3	670	489	101	9	36	a
5	1	1	4	1	4	952	483	105	33	0	RoomNo.
5	1	1	4	1	5	1304	487	74	27	18	een
4	1	1	4	2	0	97	540	1175	48	-1	
5	1	1	4	2	1	97	549	113	39	0	Conguitant
5	1	1	4	2	2	546	553	3	2	0	.
5	1	1	4	2	3	954	540	137	47	0	Enip/Policy
5	1	1	4	2	4	1179	551	93	27	23	a
4	1	1	4	3	0	101	578	1276	32	-1	
5	1	1	4	3	1	101	585	161	25	0	HSNCoda(
5	1	1	4	3	2	957	578	250	31	0	SetviceDesctiptiont.
5	1	1	4	3	3	1367	585	10	14	73	4
4	1	1	4	4	0	99	700	1364	58	-1	
5	1	1	4	4	1	99	700	1364	58	0	Spee.(eeesGeere-S
4	1	1	4	5	0	100	753	1362	33	-1	
5	1	1	4	5	1	100	753	1362	33	0	Zawiortoas/AccorneGationChaieeyeGooogtedo
4	1	1	4	6	0	100	886	1337	53	-1	
5	1	1	4	6	1	100	913	137	22	0	DeHoeesf
5	1	1	4	6	2	307	912	2	2	54	H
5	1	1	4	6	3	358	886	314	53	0	AEEESAnecthedteciicalCore
5	1	1	4	6	4	1070	914	10	15	88	1
5	1	1	4	6	5	1159	907	14	30	73	7,
5	1	1	4	6	6	1386	913	51	16	0	7,f7%
4	1	1	4	7	0	95	1090	1367	64	-1	
5	1	1	4	7	1	95	1090	119	47	15	eens
5	1	1	4	7	2	231	1093	675	61	17	ae
5	1	1	4	7	3	1005	1095	457	30	0	TE).
4	1	1	4	8	0	258	1198	736	38	-1	
5	1	1	4	8	1	258	1198	412	38	0	CTTakane.Soreening(HeadChestAicoioen),
5	1	1	4	8	2	854	1207	140	26	28	A000
4	1	1	4	9	0	101	1333	1364	33	-1	
5	1	1	4	9	1	101	1333	1364	33	0	qineeaiesGMabLetremingChatgas(Other)aaate)sa
4	1	1	4	10	0	262	1678	1143	81	-1	
5	1	1	4	10	1	262	1678	297	78	0	eae
5	1	1	4	10	2	580	1702	190	42	19	mayer
5	1	1	4	10	3	792	1693	133	66	0	aensibl
5	1	1	4	10	4	959	1722	201	3	0	oneeeeeesOoa
5	1	1	4	10	5	1269	1722	136	3	10	wae
4	1	1	4	11	0	102	1724	1332	58	-1	
5	1	1	4	11	1	102	1745	121	9	24	ie
5	1	1	4	11	2	240	1724	422	58	0	FRConSaefoate
5	1	1	4	11	3	639	1748	795	23	26	nee)
4	1	1	4	12	0	821	1863	626	65	-1	
5	1	1	4	12	1	821	1863	170	51	29	Tinted
5	1	1	4	12	2	1060	1867	1	3	0	)
5	1	1	4	12	3	1098	1879	197	49	0	feseraeNoz025
5	1	1	4	12	4	1332	1879	115	35	0	Pagetof7
