level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	80	4	1428	1971	-1	
3	1	1	1	0	0	80	4	1429	1966	-1	
4	1	1	1	1	0	139	4	1359	63	-1	
5	1	1	1	1	1	139	38	91	5	0	-
5	1	1	1	1	2	558	4	337	63	23	2
5	1	1	1	1	3	1021	9	477	56	55	a
4	1	1	1	2	0	80	84	1412	42	-1	
5	1	1	1	2	1	80	121	6	5	0	,
5	1	1	1	2	2	693	90	174	34	26	coe
5	1	1	1	2	3	1491	84	1	3	0	(
4	1	1	1	3	0	209	190	1284	54	-1	
5	1	1	1	3	1	209	203	2	2	28	.
5	1	1	1	3	2	1078	190	90	40	0	-
5	1	1	1	3	3	1475	228	18	16	0	l
4	1	1	1	4	0	711	235	787	49	-1	
5	1	1	1	4	1	711	237	149	38	0	IPDBal(F)
5	1	1	1	4	2	1067	251	17	30	0	.
5	1	1	1	4	3	1253	275	58	5	0	.
5	1	1	1	4	4	1432	235	66	49	14	7,
4	1	1	1	5	0	100	289	1339	48	-1	
5	1	1	1	5	1	100	296	76	41	0	BalRo.
5	1	1	1	5	2	279	298	53	15	25	a
5	1	1	1	5	3	958	291	93	41	0	BalDeies
5	1	1	1	5	4	1184	289	255	39	0	1WNoweDs15006
4	1	1	1	6	0	97	391	1341	40	-1	
5	1	1	1	6	1	97	391	191	40	0	GuordianNeme
5	1	1	1	6	2	521	418	7	6	52	.
5	1	1	1	6	3	662	410	221	18	38	a
5	1	1	1	6	4	960	395	161	27	0	AddknitDe.8.Tirvi
5	1	1	1	6	5	1184	392	254	27	0	PYsNoeS-21.31
4	1	1	1	7	0	98	419	1343	44	-1	
5	1	1	1	7	1	98	422	86	41	88	Address
5	1	1	1	7	2	280	433	8	23	23	i
5	1	1	1	7	3	958	419	106	41	40	Discharge.
5	1	1	1	7	4	1184	426	257	28	0	tQaNowttz5-13.12
4	1	1	1	8	0	104	445	1200	54	-1	
5	1	1	1	8	1	104	459	184	28	0	Empanelment
5	1	1	1	8	2	788	461	80	24	33	pour
5	1	1	1	8	3	958	445	129	46	0	Ho,OFDaya
5	1	1	1	8	4	1184	450	24	25	56	if
5	1	1	1	8	5	1248	469	56	30	0	sy
4	1	1	1	9	0	100	542	1352	46	-1	
5	1	1	1	9	1	100	558	110	30	1	Consuttaint
5	1	1	1	9	2	280	566	6	14	79	8
5	1	1	1	9	3	962	542	116	35	46	Bmp.jPolicy
5	1	1	1	9	4	1185	552	8	15	0	f
5	1	1	1	9	5	1376	554	19	23	0	N
5	1	1	1	9	6	1447	561	5	5	44	.
4	1	1	1	10	0	266	659	1174	25	-1	
5	1	1	1	10	1	266	659	683	25	0	GLOVES-SURGIEAL-7iSNOQ5G512B.
5	1	1	1	10	2	1090	676	350	8	29	Wee
4	1	1	1	11	0	268	754	1172	39	-1	
5	1	1	1	11	1	268	767	242	21	0	IN-KABIMOL-FREERx-100
5	1	1	1	11	2	587	754	411	39	0	bmig7igar
5	1	1	1	11	3	1133	781	307	5	9	eS,
4	1	1	1	12	0	1181	834	71	4	-1	
5	1	1	1	12	1	1181	834	71	4	28	a
4	1	1	1	13	0	106	862	1335	85	-1	
5	1	1	1	13	1	106	862	590	60	2	vcore
5	1	1	1	13	2	709	884	732	63	16	ee
4	1	1	1	14	0	281	918	1160	33	-1	
5	1	1	1	14	1	281	922	89	27	0	EPEErta
5	1	1	1	14	2	403	918	77	33	22	2680
5	1	1	1	14	3	583	919	283	29	34	SANS
5	1	1	1	14	4	1011	936	430	5	0	Jeeeeeeneecaeennmeneeeelweeeee
4	1	1	1	15	0	125	922	1081	48	-1	
5	1	1	1	15	1	125	941	550	26	0	77777CRORBSGrpSONA-QINET77777ZeHo037
5	1	1	1	15	2	764	945	12	16	45	4
5	1	1	1	15	3	859	922	59	48	30	eee
5	1	1	1	15	4	1101	963	105	3	43	oT
4	1	1	1	16	0	102	1042	1339	59	-1	
5	1	1	1	16	1	102	1075	123	4	0	acceso
5	1	1	1	16	2	230	1042	770	59	0	SUTURES
5	1	1	1	16	3	1012	1069	79	4	2	a
5	1	1	1	16	4	1341	1067	100	4	1	aoe
4	1	1	1	17	0	235	1197	1206	62	-1	
5	1	1	1	17	1	108	1207	317	28	28	TRO
5	1	1	1	17	2	436	1197	562	62	0	waiiegs-Se-E-
5	1	1	1	17	3	1014	1222	427	6	0	seeeeeeeeenenes)cecceeeesesecsveene
4	1	1	1	18	0	128	1228	1313	47	-1	
5	1	1	1	18	1	128	1228	617	33	0	PMieeseic-INTRASHIED.gago7
5	1	1	1	18	2	766	1233	235	42	31	ae
5	1	1	1	18	3	1108	1249	333	4	0	WOEESS2
4	1	1	1	19	0	102	1284	1340	30	-1	
5	1	1	1	19	1	102	1284	1012	30	0	oTBUTURECENTISORPNzsez-grgyraae
5	1	1	1	19	2	1409	1301	33	3	0	-
4	1	1	1	20	0	119	1463	1304	49	-1	
5	1	1	1	20	1	119	1463	627	36	0	TTT
