level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1545	2000	-1	
2	1	1	0	0	0	61	38	1380	1743	-1	
3	1	1	1	0	0	61	38	1379	1743	-1	
4	1	1	1	1	0	728	38	221	33	-1	
5	1	1	1	1	1	728	38	221	33	0	MEDICOS
4	1	1	1	2	0	89	46	68	36	-1	
5	1	1	1	2	1	89	46	68	36	27	aie
4	1	1	1	3	0	89	69	771	142	-1	
5	1	1	1	3	1	667	188	193	23	0	CASHMemo(IPD)
4	1	1	1	4	0	91	123	590	106	-1	
5	1	1	1	4	1	91	123	66	27	0	hipH
5	1	1	1	4	2	649	226	32	3	27	F
4	1	1	1	5	0	99	143	1336	221	-1	
5	1	1	1	5	1	512	324	101	40	61	Description
5	1	1	1	5	2	1130	324	57	38	79	DISC.
5	1	1	1	5	3	1265	335	170	16	0	AMOUNTG5T%
4	1	1	1	6	0	124	171	1313	240	-1	
5	1	1	1	6	1	328	217	13	4	0	,
5	1	1	1	6	2	607	394	183	17	0	SQM(CEFTRIAXONE
5	1	1	1	6	3	1072	338	26	14	0	-
5	1	1	1	6	4	1417	391	20	15	95	12
4	1	1	1	7	0	517	320	920	112	-1	
5	1	1	1	7	1	517	380	74	37	60	ERIDOT
5	1	1	1	7	2	1286	380	68	37	86	5997.00
5	1	1	1	7	3	1418	416	19	16	0	r2
4	1	1	1	8	0	1150	389	287	68	-1	
5	1	1	1	8	1	1150	389	33	29	45	0.09
5	1	1	1	8	2	1427	442	10	15	93	2
4	1	1	1	9	0	259	382	924	56	-1	
5	1	1	1	9	1	259	382	104	38	33	Das72500A
5	1	1	1	9	2	972	393	127	17	0	a199a00
5	1	1	1	9	3	1146	382	37	56	36	ee
4	1	1	1	10	0	301	407	1051	39	-1	
5	1	1	1	10	1	301	408	80	38	53	4D2503A
5	1	1	1	10	2	517	408	88	38	91	FLUTECH
5	1	1	1	10	3	665	408	132	38	92	FLUCLOXACIL
5	1	1	1	10	4	1031	407	68	38	63	1908.00
5	1	1	1	10	5	1290	417	62	16	64	3998.00
4	1	1	1	11	0	259	342	1095	129	-1	
5	1	1	1	11	1	259	434	104	37	0	D08e24044
5	1	1	1	11	2	447	342	41	123	0	s
5	1	1	1	11	3	736	434	61	37	77	THION
5	1	1	1	11	4	971	419	11	16	55	5
5	1	1	1	11	5	1074	444	110	17	62	000,00
5	1	1	1	11	6	1286	433	68	37	89	4900.00
4	1	1	1	12	0	971	433	213	57	-1	
5	1	1	1	12	1	971	446	11	15	94	2
5	1	1	1	12	2	1026	433	73	57	9	Prag
5	1	1	1	12	3	1147	433	37	57	45	ae
4	1	1	1	13	0	257	330	341	81	-1	
5	1	1	1	13	1	257	330	73	38	95	BATCH
5	1	1	1	13	2	594	397	4	14	72	3
4	1	1	1	14	0	118	337	1320	248	-1	
5	1	1	1	14	1	118	337	36	40	47	i
5	1	1	1	14	2	178	343	62	16	0	z
5	1	1	1	14	3	447	397	44	93	0	se
5	1	1	1	14	4	511	464	86	32	0	EOMESET
5	1	1	1	14	5	603	418	56	78	39	aa
5	1	1	1	14	6	972	471	10	16	96	3
5	1	1	1	14	7	1034	488	67	32	87	430,00
5	1	1	1	14	8	1147	512	40	32	29	a.00
5	1	1	1	14	9	1306	535	51	32	73	25.60
5	1	1	1	14	10	1419	545	19	40	23	i
4	1	1	1	15	0	126	360	33	17	-1	
5	1	1	1	15	1	82	348	77	29	34	EMT
4	1	1	1	16	0	83	355	1101	208	-1	
5	1	1	1	16	1	83	355	71	92	53	a
5	1	1	1	16	2	174	386	46	34	89	3008
5	1	1	1	16	3	443	418	51	38	0	ovz7
5	1	1	1	16	4	517	448	206	41	22	Sy
5	1	1	1	16	5	1041	522	57	41	0	s
5	1	1	1	16	6	1151	547	33	15	0	%
4	1	1	1	17	0	83	387	1354	250	-1	
5	1	1	1	17	1	83	387	13	18	10	i
5	1	1	1	17	2	101	392	29	20	0	2H
5	1	1	1	17	3	263	424	36	16	24	a
5	1	1	1	17	4	596	474	41	15	43	2
5	1	1	1	17	5	1419	621	18	16	64	3
4	1	1	1	18	0	83	408	1274	236	-1	
5	1	1	1	18	1	83	408	65	27	20	HEALS
5	1	1	1	18	2	174	418	45	30	77	3004
5	1	1	1	18	3	583	490	106	30	0	N40MGINJ
5	1	1	1	18	4	972	548	11	15	96	2
5	1	1	1	18	5	1052	564	51	30	74	43,60
5	1	1	1	18	6	1317	614	40	30	46	228
4	1	1	1	19	0	136	438	1052	185	-1	
5	1	1	1	19	1	264	586	114	37	46	BAT24-004A,
5	1	1	1	19	2	448	601	182	17	0	03264VIMZOTECH
5	1	1	1	19	3	1147	586	41	37	88	0.00
4	1	1	1	20	0	83	441	1356	247	-1	
5	1	1	1	20	1	83	441	270	51	0	eig)3xcoseaton
5	1	1	1	20	2	605	526	101	40	27	ol
5	1	1	1	20	3	972	574	10	40	0	,
5	1	1	1	20	4	1033	598	152	41	0	e3
5	1	1	1	20	5	1301	646	138	42	0	as
4	1	1	1	21	0	84	464	1356	255	-1	
5	1	1	1	21	1	84	464	65	40	0	a
5	1	1	1	21	2	179	503	38	17	0	s
5	1	1	1	21	3	330	527	17	15	0	.
5	1	1	1	21	4	448	576	228	18	0	0925DYNAPARAQINL
5	1	1	1	21	5	972	625	8	15	85	1
5	1	1	1	21	6	1053	650	132	15	3	00.20.00
5	1	1	1	21	7	1304	667	52	37	14	t4l.00
5	1	1	1	21	8	1425	682	15	37	40	Py
