level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1413	2000	-1	
2	1	1	0	0	0	56	12	1357	1988	-1	
3	1	1	1	0	0	0	12	1413	1988	-1	
4	1	1	1	1	0	1264	12	22	39	-1	
5	1	1	1	1	1	1264	12	22	39	7	?
4	1	1	1	2	0	61	177	1204	34	-1	
5	1	1	1	2	1	61	208	12	3	48	-
5	1	1	1	2	2	379	177	206	5	27	ne
5	1	1	1	2	3	755	193	80	17	0	BMDate
5	1	1	1	2	4	975	191	290	19	0	28-10-20250426800PM
4	1	1	1	3	0	61	222	1204	42	-1	
5	1	1	1	3	1	61	224	130	40	0	-ettPacre
5	1	1	1	3	2	275	249	5	4	39	.
5	1	1	1	3	3	756	222	150	40	0	DischargeDate
5	1	1	1	3	4	977	230	288	22	0	28-10-202511338-22AM
4	1	1	1	4	0	62	271	1103	31	-1	
5	1	1	1	4	1	62	278	136	17	0	RelativeName
5	1	1	1	4	2	275	282	5	12	84	8
5	1	1	1	4	3	755	271	118	31	0	AgeiGender
5	1	1	1	4	4	977	281	4	12	6	Q
5	1	1	1	4	5	1154	274	11	3	0	-
4	1	1	1	5	0	56	316	926	32	-1	
5	1	1	1	5	1	56	316	88	32	93	Address
5	1	1	1	5	2	275	324	5	12	39	2
5	1	1	1	5	3	757	319	106	19	0	AreaName
5	1	1	1	5	4	976	323	6	15	92	B
4	1	1	1	6	0	62	361	920	20	-1	
5	1	1	1	6	1	62	362	127	17	0	DostorName
5	1	1	1	6	2	276	365	4	13	0	t
5	1	1	1	6	3	758	361	98	20	0	ChtyName
5	1	1	1	6	4	977	364	5	12	1	t
4	1	1	1	7	0	58	400	923	34	-1	
5	1	1	1	7	1	58	400	131	34	40	Dr.Speciality
5	1	1	1	7	2	756	402	101	19	0	MobileNo.
5	1	1	1	7	3	977	405	4	5	64	.
4	1	1	1	8	0	58	442	792	29	-1	
5	1	1	1	8	1	58	442	131	29	91	Pat.Category
5	1	1	1	8	2	276	449	5	13	64	H
5	1	1	1	8	3	756	444	94	17	0	RoomNo.
4	1	1	1	9	0	58	484	800	29	-1	
5	1	1	1	9	1	58	484	158	29	0	CompanyNerne
