level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1415	2000	-1	
2	1	1	0	0	0	0	194	1415	1744	-1	
3	1	1	1	0	0	0	194	1415	1744	-1	
4	1	1	1	1	0	28	194	5	10	-1	
5	1	1	1	1	1	28	194	5	10	19	,
4	1	1	1	2	0	29	249	80	38	-1	
5	1	1	1	2	1	29	249	80	38	32	J).
4	1	1	1	3	0	578	346	191	20	-1	
5	1	1	1	3	1	578	346	191	20	0	FINALBILL
4	1	1	1	4	0	59	412	1203	21	-1	
5	1	1	1	4	1	59	412	118	21	0	PMRNo.
5	1	1	1	4	2	457	413	78	18	0	IPDNo.
5	1	1	1	4	3	751	413	169	19	0	AdmissionDate
5	1	1	1	4	4	974	412	120	18	0	121-10-2025
5	1	1	1	4	5	1147	413	115	17	0	003833PM
4	1	1	1	5	0	52	482	1209	42	-1	
5	1	1	1	5	1	52	482	137	40	0	PatientNasne
5	1	1	1	5	2	271	500	116	14	0	Boo
5	1	1	1	5	3	752	484	150	40	0	DiechargeDate
5	1	1	1	5	4	974	482	287	32	0	28-10-2028119822AM
4	1	1	1	6	0	58	525	920	40	-1	
5	1	1	1	6	1	58	537	137	17	0	RelativeName
5	1	1	1	6	2	747	525	124	40	44	AgetGender
4	1	1	1	7	0	53	573	805	32	-1	
5	1	1	1	7	1	53	573	88	32	94	Address
5	1	1	1	7	2	676	589	4	4	41	.
5	1	1	1	7	3	754	579	104	17	0	AreaName
4	1	1	1	8	0	54	648	799	40	-1	
5	1	1	1	8	1	54	648	127	40	62	Dr.Spectality
5	1	1	1	8	2	271	665	58	13	24	to
5	1	1	1	8	3	752	662	101	17	0	WobiteNo.
4	1	1	1	9	0	91	691	1145	40	-1	
5	1	1	1	9	1	91	691	94	40	90	Category
5	1	1	1	9	2	752	705	94	16	0	RoomNo.
5	1	1	1	9	3	1234	719	2	2	0	,
4	1	1	1	10	0	54	700	1350	70	-1	
5	1	1	1	10	1	54	700	100	70	30	omy
5	1	1	1	10	2	152	741	61	29	93	Name
5	1	1	1	10	3	271	750	5	12	0	?
5	1	1	1	10	4	751	746	103	21	0	WardType
5	1	1	1	10	5	973	751	5	12	86	8
5	1	1	1	10	6	1399	746	5	12	0	s
4	1	1	1	11	0	1251	769	65	25	-1	
5	1	1	1	11	1	1251	769	65	25	29	ad
4	1	1	1	12	0	0	863	1274	32	-1	
5	1	1	1	12	1	0	863	2	12	0	,
5	1	1	1	12	2	64	870	291	25	0	AccommodationCharges
4	1	1	1	13	0	92	913	1196	44	-1	
5	1	1	1	13	1	92	931	7	16	95	1
5	1	1	1	13	2	162	917	124	40	0	SINGLEAC
5	1	1	1	13	3	654	929	250	20	0	210r2025-28/10/2026
5	1	1	1	13	4	993	930	122	17	0	2760.007
5	1	1	1	13	5	1204	913	84	34	44	19280.00
4	1	1	1	14	0	65	966	1211	24	-1	
5	1	1	1	14	1	65	966	227	24	0	ConsultentCharges
5	1	1	1	14	2	1245	966	31	22	60	a
4	1	1	1	15	0	91	1006	1215	39	-1	
5	1	1	1	15	1	91	1026	11	17	96	2
5	1	1	1	15	2	167	1025	228	20	0	DRLANISHKUMARJAIN
5	1	1	1	15	3	654	1025	250	18	0	zino2025-2a/072025
5	1	1	1	15	4	994	1026	121	17	0	1200.007
5	1	1	1	15	5	1214	1006	92	37	0	8400.00-
4	1	1	1	16	0	91	1071	1197	19	-1	
5	1	1	1	16	1	91	1074	11	16	96	3
5	1	1	1	16	2	169	1072	236	18	0	DRVAMSHINAGENDRA
5	1	1	1	16	3	652	1072	252	18	0	zior2025-27/10/2025
5	1	1	1	16	4	995	1071	120	19	17	200.006
5	1	1	1	16	5	1214	1073	74	17	87	7200.00
4	1	1	1	17	0	91	1102	1197	35	-1	
5	1	1	1	17	1	91	1121	11	16	86	4
5	1	1	1	17	2	169	1120	168	17	0	DRVENUGOPAL
5	1	1	1	17	3	654	1119	250	18	0	220202528/10/2025
5	1	1	1	17	4	994	1120	121	17	0	1200002
5	1	1	1	17	5	1214	1102	74	35	77	2400.00
4	1	1	1	18	0	92	1139	1197	55	-1	
5	1	1	1	18	1	92	1168	10	17	76	5
5	1	1	1	18	2	169	1167	254	20	0	DRDEVABANISRINIVASA
5	1	1	1	18	3	652	1165	252	19	0	zenano26-22Nor2028
5	1	1	1	18	4	994	1167	119	17	8	1200.004
5	1	1	1	18	5	1215	1139	74	55	25	Phot
4	1	1	1	19	0	91	1177	1269	65	-1	
5	1	1	1	19	1	91	1216	11	16	15	e
5	1	1	1	19	2	165	1202	128	40	0	DRABHINAY
5	1	1	1	19	3	654	1213	250	18	0	2810202528/10/2025
5	1	1	1	19	4	994	1215	119	17	0	1800.001
5	1	1	1	19	5	1215	1177	94	64	0	ssonbo
4	1	1	1	20	0	62	1248	199	47	-1	
5	1	1	1	20	1	62	1248	51	47	49	co
5	1	1	1	20	2	122	1251	139	24	0	Radlology
4	1	1	1	21	0	91	1299	1189	33	-1	
5	1	1	1	21	1	91	1311	11	17	77	T
5	1	1	1	21	2	169	1310	177	22	0	HIVlll(TRHDOT)
5	1	1	1	21	3	654	1309	250	17	0	zeno202s-22/10/2025
5	1	1	1	21	4	1005	1307	108	19	69	300.001
5	1	1	1	21	5	1244	1299	36	30	49	30.08
4	1	1	1	22	0	91	1306	1219	121	-1	
5	1	1	1	22	1	91	1359	11	16	94	8
5	1	1	1	22	2	169	1355	343	20	0	BLEEDINGTIMECLOTTINGTIME
5	1	1	1	22	3	654	1356	250	18	0	znonnszHorz02s
5	1	1	1	22	4	1006	1354	107	19	58	100.001
5	1	1	1	22	5	1223	1306	87	121	31	en
4	1	1	1	23	0	91	1392	1192	48	-1	
5	1	1	1	23	1	91	1407	11	16	54	2
5	1	1	1	23	2	164	1392	234	40	0	X-RAYCHESTPAVIEW
5	1	1	1	23	3	654	1404	250	17	0	z2i2o25-22/10/2025
5	1	1	1	23	4	1005	1404	108	17	62	300.001
5	1	1	1	23	5	1246	1422	37	18	12	Kos
4	1	1	1	24	0	87	1449	1201	22	-1	
5	1	1	1	24	1	87	1453	152	18	6	10HBSAG
5	1	1	1	24	2	654	1451	250	17	0	zno22s2240/2026
5	1	1	1	24	3	1005	1451	108	17	52	200.001
5	1	1	1	24	4	1225	1449	63	19	87	200.00
4	1	1	1	25	0	87	1485	1212	55	-1	
5	1	1	1	25	1	87	1499	490	22	0	11.--SERUMELECTROLYTES(NAt,Kt,CL-)
5	1	1	1	25	2	654	1499	250	17	0	22NO2025221002026
5	1	1	1	25	3	1004	1499	109	17	59	460.001
5	1	1	1	25	4	1221	1485	78	55	0	46(008)
4	1	1	1	26	0	87	1546	1201	22	-1	
5	1	1	1	26	1	87	1548	199	20	0	12.-T3T48TBH
5	1	1	1	26	2	654	1546	250	18	0	z2no2025-22Mor2025
5	1	1	1	26	3	1005	1547	108	16	42	500.001
5	1	1	1	26	4	1226	1546	62	19	66	690.00
4	1	1	1	27	0	87	1564	1208	55	-1	
5	1	1	1	27	1	87	1593	390	23	0	13--BLECTROCARDIOGRAM(ECG)
5	1	1	1	27	2	655	1592	249	18	0	22n2025-22/10/2025
5	1	1	1	27	3	1005	1593	108	17	54	200,001
5	1	1	1	27	4	1221	1564	74	55	26	aohoal
4	1	1	1	28	0	85	1627	1213	58	-1	
5	1	1	1	28	1	85	1640	371	20	0	44-COMPLETEBLOODPICTURE
5	1	1	1	28	2	654	1639	250	18	0	z2Non0zs-22NO2025
5	1	1	1	28	3	1005	1640	108	19	38	260.001
5	1	1	1	28	4	1220	1627	78	58	65	250.09)
4	1	1	1	29	0	87	1687	1201	23	-1	
5	1	1	1	29	1	87	1689	412	21	0	18COMPLETEURINEEXAMINATION
5	1	1	1	29	2	655	1687	249	20	0	22h0R02822N2025
5	1	1	1	29	3	1006	1688	107	16	32	100.001
5	1	1	1	29	4	1227	1687	61	17	86	100.00
4	1	1	1	30	0	87	1721	1215	64	-1	
5	1	1	1	30	1	87	1738	285	19	0	18SERUMCREATININE
5	1	1	1	30	2	655	1736	249	19	0	2200252202025
5	1	1	1	30	3	1005	1734	108	19	61	200.001
5	1	1	1	30	4	1222	1721	80	64	48	2000)
4	1	1	1	31	0	87	1769	1214	58	-1	
5	1	1	1	31	1	87	1787	139	17	0	17.sUREA
5	1	1	1	31	2	654	1783	250	19	0	22N0N2025,2/102025
5	1	1	1	31	3	1005	1782	108	18	59	200.001
5	1	1	1	31	4	1222	1769	79	58	0	200,00
4	1	1	1	32	0	1403	1929	12	9	-1	
5	1	1	1	32	1	1403	1929	12	9	52	c
