level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1414	2000	-1	
2	1	1	0	0	0	0	0	1414	1292	-1	
3	1	1	1	0	0	0	0	1414	1292	-1	
4	1	1	1	1	0	0	0	1414	65	-1	
5	1	1	1	1	1	0	0	9	27	7	,
5	1	1	1	1	2	1262	0	42	65	0	PR
5	1	1	1	1	3	1399	0	15	2	0	-
4	1	1	1	2	0	98	132	488	9	-1	
5	1	1	1	2	1	98	135	9	5	2	-
5	1	1	1	2	2	314	132	272	9	7	ee
4	1	1	1	3	0	463	139	934	34	-1	
5	1	1	1	3	1	463	155	118	18	28	IPDNo..
5	1	1	1	3	2	758	151	509	21	0	AdmisaionDate21-10-202508.36-34PM
5	1	1	1	3	3	1392	139	5	2	0	.
4	1	1	1	4	0	755	183	513	40	-1	
5	1	1	1	4	1	755	183	87	40	0	BUlDate
5	1	1	1	4	2	980	193	288	19	0	28-10-2028045800PM
4	1	1	1	5	0	755	229	513	34	-1	
5	1	1	1	5	1	755	230	154	33	0	DischargeDate
5	1	1	1	5	2	980	229	67	33	15	228-40
5	1	1	1	5	3	1154	235	114	19	0	113822,AM
4	1	1	1	6	0	754	275	231	29	-1	
5	1	1	1	6	1	754	275	124	29	56	AgeiGender
5	1	1	1	6	2	980	283	5	13	72	9
4	1	1	1	7	0	757	307	228	41	-1	
5	1	1	1	7	1	757	307	110	41	0	AreaName
5	1	1	1	7	2	980	325	5	13	79	F
4	1	1	1	8	0	762	363	97	21	-1	
5	1	1	1	8	1	762	363	97	21	0	CityName
4	1	1	1	9	0	760	405	100	18	-1	
5	1	1	1	9	1	760	405	100	18	0	MohbieNo.
4	1	1	1	10	0	760	447	94	17	-1	
5	1	1	1	10	1	760	447	94	17	0	RoomNo.
4	1	1	1	11	0	279	489	583	20	-1	
5	1	1	1	11	1	279	502	5	5	0	o
5	1	1	1	11	2	759	489	103	20	0	WardType
4	1	1	1	12	0	86	572	1201	19	-1	
5	1	1	1	12	1	86	574	233	17	0	8.No,PARTICULARS
5	1	1	1	12	2	663	573	234	16	0	FROMDATETODATE
5	1	1	1	12	3	970	572	317	19	0	AMOUNTNO.OFTOTALAMT
4	1	1	1	13	0	0	613	1299	66	-1	
5	1	1	1	13	1	0	626	233	34	0	AmourttnWords
5	1	1	1	13	2	280	613	425	66	0	Rupeee.OneHundredEihuy-FhvwThousand
5	1	1	1	13	3	942	630	357	26	10	ony.
4	1	1	1	14	0	940	677	340	29	-1	
5	1	1	1	14	1	940	677	95	29	81	Discount
5	1	1	1	14	2	1119	685	4	12	77	a
5	1	1	1	14	3	1206	679	74	17	93	4828.00
4	1	1	1	15	0	944	762	336	19	-1	
5	1	1	1	15	1	944	762	336	19	0	PakiAmount185000.00
4	1	1	1	16	0	944	833	368	56	-1	
5	1	1	1	16	1	944	848	180	16	0	RefundAmount
5	1	1	1	16	2	1242	833	40	40	90	0.00
5	1	1	1	16	3	1308	884	4	5	48	)
4	1	1	1	17	0	842	882	572	45	-1	
5	1	1	1	17	1	842	915	12	12	60	.
5	1	1	1	17	2	1240	887	71	35	0	s/
4	1	1	1	18	0	66	1252	39	40	-1	
5	1	1	1	18	1	66	1252	39	40	93	Q
