level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1413	2000	-1	
2	1	1	0	0	0	37	224	1352	1747	-1	
3	1	1	1	0	0	58	229	1330	246	-1	
4	1	1	1	1	0	445	229	181	13	-1	
5	1	1	1	1	1	445	229	181	13	0	ZAVICEFTALACEFTADONE
4	1	1	1	2	0	66	224	1209	42	-1	
5	1	1	1	2	1	66	239	10	9	0	n
5	1	1	1	2	2	185	224	104	33	0	an1a0msaott
5	1	1	1	2	3	441	225	164	41	0	yenavmsorestasg
5	1	1	1	2	4	705	239	4	9	68	4
5	1	1	1	2	5	829	227	67	32	0	sons0007
5	1	1	1	2	6	958	227	75	33	0	ouumear
5	1	1	1	2	7	1090	228	62	32	0	teens
5	1	1	1	2	8	1222	239	53	11	3	reas
4	1	1	1	3	0	58	268	1203	24	-1	
5	1	1	1	3	1	58	273	21	10	21	11E
5	1	1	1	3	2	185	268	101	22	0	uae
5	1	1	1	3	3	441	269	212	21	0	(DULOOPLIXXADULTSUPTOSTIY
5	1	1	1	3	4	684	273	27	10	9	.f
5	1	1	1	3	5	809	273	78	11	0	.mo
5	1	1	1	3	6	959	270	74	22	0	uoeeoT
5	1	1	1	3	7	1090	270	43	22	43	reais
5	1	1	1	3	8	1222	274	39	11	53	ma.
4	1	1	1	4	0	59	284	1209	34	-1	
5	1	1	1	4	1	59	296	20	11	39	ie
5	1	1	1	4	2	182	284	104	33	0	smecsae
5	1	1	1	4	3	441	285	152	32	0	MPACLablFTIL404
5	1	1	1	4	4	704	297	7	10	60	7
5	1	1	1	4	5	811	290	51	17	0	com
5	1	1	1	4	6	963	286	68	32	0	ovosacas
5	1	1	1	4	7	1090	286	43	32	72	an
5	1	1	1	4	8	1222	298	46	11	54	noe
4	1	1	1	5	0	66	308	1195	34	-1	
5	1	1	1	5	1	66	319	13	11	81	4
5	1	1	1	5	2	186	308	103	32	15	tract
5	1	1	1	5	3	441	308	182	32	0	8y/WEHTOPVENOnrT)B8a,
5	1	1	1	5	4	706	320	3	10	76	1
5	1	1	1	5	5	959	309	72	32	28	ounce
5	1	1	1	5	6	1090	309	47	33	24	cory
5	1	1	1	5	7	1222	321	39	11	44	tom
4	1	1	1	6	0	59	332	1202	33	-1	
5	1	1	1	6	1	59	343	20	11	34	ite
5	1	1	1	6	2	186	332	99	32	14	area
5	1	1	1	6	3	442	332	214	32	0	DULCUPLEXADULTSUPROSTRY
5	1	1	1	6	4	706	345	4	9	84	1
5	1	1	1	6	5	830	333	62	32	16	OATES
5	1	1	1	6	6	959	333	72	32	15	owemert
5	1	1	1	6	7	1094	345	40	11	52	me
5	1	1	1	6	8	1223	345	38	11	46	mae
4	1	1	1	7	0	59	354	1329	35	-1	
5	1	1	1	7	1	59	366	21	11	38	ry
5	1	1	1	7	2	182	354	103	33	0	tyes
5	1	1	1	7	3	442	356	152	32	0	MEPPOKOMLATION148)
5	1	1	1	7	4	830	356	32	32	70	oom
5	1	1	1	7	5	963	356	71	33	28	eons
5	1	1	1	7	6	1091	357	43	32	61	an
5	1	1	1	7	7	1219	357	50	32	51	roe
5	1	1	1	7	8	1386	378	2	2	0	.
4	1	1	1	8	0	68	379	1305	35	-1	
5	1	1	1	8	1	68	390	12	11	66	17
5	1	1	1	8	2	186	379	99	32	0	ieses
5	1	1	1	8	3	442	379	142	33	0	oarPOmaLTELaR
5	1	1	1	8	4	683	391	29	12	34	8
5	1	1	1	8	5	830	380	43	32	39	css
5	1	1	1	8	6	964	381	66	32	0	ove
5	1	1	1	8	7	1095	381	42	32	67	ous
5	1	1	1	8	8	1219	382	46	32	41	ros
5	1	1	1	8	9	1368	400	5	4	0	o
4	1	1	1	9	0	60	402	1202	35	-1	
5	1	1	1	9	1	60	402	24	33	66	ise
5	1	1	1	9	2	183	403	104	32	0	savyaens-B81
5	1	1	1	9	3	446	404	136	32	0	ARDRTREFORC
5	1	1	1	9	4	706	415	6	10	0	,
5	1	1	1	9	5	830	404	78	32	0	AHOLIOOI
5	1	1	1	9	6	960	404	72	32	0	viene
5	1	1	1	9	7	1091	405	43	32	56	vine
5	1	1	1	9	8	1224	417	38	11	50	m2
4	1	1	1	10	0	60	426	1203	34	-1	
5	1	1	1	10	1	60	438	20	11	44	fo
5	1	1	1	10	2	183	426	103	33	15	aaron
5	1	1	1	10	3	442	427	144	32	0	AFeTAB-PORGNS
5	1	1	1	10	4	706	439	6	10	95	4
5	1	1	1	10	5	830	428	80	32	0	HaCoNGaES
5	1	1	1	10	6	965	428	65	32	36	oie
5	1	1	1	10	7	1095	440	39	11	46	cry
5	1	1	1	10	8	1224	440	39	12	39	m2.
4	1	1	1	11	0	447	461	182	14	-1	
5	1	1	1	11	1	447	461	182	14	0	DMOITAMAEPLADO
3	1	1	2	0	0	56	466	1222	217	-1	
4	1	1	2	1	0	56	466	1222	32	-1	
5	1	1	2	1	1	56	466	28	22	43	Tao
5	1	1	2	1	2	187	466	100	22	2	Dhaest
5	1	1	2	1	3	443	467	166	31	0	SQMLAVIRACTAM0.50m)
5	1	1	2	1	4	707	472	4	9	34	4
5	1	1	2	1	5	831	468	69	21	0	ceceT
5	1	1	2	1	6	965	468	65	22	38	nolo
5	1	1	2	1	7	1096	468	57	22	30	tie
5	1	1	2	1	8	1181	476	3	2	48	7
5	1	1	2	1	9	1224	473	54	10	0	reerlzs
4	1	1	2	2	0	63	500	1215	25	-1	
5	1	1	2	2	1	63	500	21	22	62	Fal
5	1	1	2	2	2	183	500	105	22	0	Fabee-Bbbg
5	1	1	2	2	3	443	501	121	22	0	AZTPIOMEE1CitelihLI
5	1	1	2	2	4	708	506	3	10	82	1
5	1	1	2	2	5	831	502	58	22	0	CmTs8
5	1	1	2	2	6	961	503	72	21	0	fubeeeot-)
5	1	1	2	2	7	1096	503	57	22	0	mieckoe
5	1	1	2	2	8	1224	507	54	11	42	hee
4	1	1	2	3	0	61	515	1202	35	-1	
5	1	1	2	3	1	61	527	20	11	59	im
5	1	1	2	3	2	188	515	99	33	10	Hae
5	1	1	2	3	3	447	528	264	13	0	QOGAM-100MLLUCOKATOUN
5	1	1	2	3	4	831	517	73	33	0	anaeno
5	1	1	2	3	5	961	518	72	32	0	ovwersas
5	1	1	2	3	6	1092	518	46	32	47	nan
5	1	1	2	3	7	1225	530	38	11	62	nes
4	1	1	2	4	0	61	546	1210	25	-1	
5	1	1	2	4	1	61	546	24	22	24	be)
5	1	1	2	4	2	184	547	103	22	0	12)808s1124
5	1	1	2	4	3	444	547	232	22	0	(ABBOCLAPOOPLACWHYC1TEACESPT)
5	1	1	2	4	4	707	552	7	10	36	r
5	1	1	2	4	5	835	548	73	22	28	mic
5	1	1	2	4	6	961	549	74	22	47	Tet
5	1	1	2	4	7	1093	549	42	22	20	7m
5	1	1	2	4	8	1225	553	46	11	0	bet-A
4	1	1	2	5	0	65	562	1199	35	-1	
5	1	1	2	5	1	65	577	4	6	44	i
5	1	1	2	5	2	184	562	104	32	0	sayuaowe11
5	1	1	2	5	3	448	574	266	14	0	M1ONME(ROCPLACHCITIONIND)8
5	1	1	2	5	4	832	564	80	33	0	setetsen
5	1	1	2	5	5	966	565	68	32	34	ovens
5	1	1	2	5	6	1096	565	40	32	9	mae
5	1	1	2	5	7	1225	577	39	11	21	ry
4	1	1	2	6	0	64	585	1200	36	-1	
5	1	1	2	6	1	64	585	18	32	0	i.
5	1	1	2	6	2	188	585	100	33	0	nhaa1494
5	1	1	2	6	3	444	586	111	32	0	eamenTma
5	1	1	2	6	4	707	598	7	11	57	t
5	1	1	2	6	5	832	587	54	32	43	cance
5	1	1	2	6	6	966	588	68	32	17	eviseoer
5	1	1	2	6	7	1097	588	39	33	34	rine
5	1	1	2	6	8	1225	600	39	11	4	nel
4	1	1	2	7	0	62	609	1209	35	-1	
5	1	1	2	7	1	62	609	20	33	36	ia
5	1	1	2	7	2	184	609	104	33	0	orumesT24
5	1	1	2	7	3	444	609	149	33	0	SEPPOTObMLFTIEN190
5	1	1	2	7	4	707	623	6	9	0	4
5	1	1	2	7	5	832	610	36	33	88	ome
5	1	1	2	7	6	962	611	72	32	0	corpses
5	1	1	2	7	7	1093	612	43	32	62	cn
5	1	1	2	7	8	1226	624	45	11	43	cms
4	1	1	2	8	0	68	633	1196	32	-1	
5	1	1	2	8	1	68	645	14	10	71	7
5	1	1	2	8	2	184	633	105	30	11	panes
5	1	1	2	8	3	445	634	141	29	0	WRPRCBELTEAN148
5	1	1	2	8	4	708	646	6	10	0	t
5	1	1	2	8	5	832	635	44	29	56	oes
5	1	1	2	8	6	962	636	73	29	0	oveceeas
5	1	1	2	8	7	1097	636	39	29	30	M28
5	1	1	2	8	8	1226	648	38	11	36	mo.
4	1	1	2	9	0	64	659	1208	32	-1	
5	1	1	2	9	1	64	659	18	30	8	FS
5	1	1	2	9	2	184	660	105	29	0	aaniaces0
5	1	1	2	9	3	444	660	220	29	0	AMEEECR100hH1GhdLYIOMEL)
5	1	1	2	9	4	709	670	3	10	76	1
5	1	1	2	9	5	832	661	85	29	0	TrinrrI4
5	1	1	2	9	6	962	662	73	29	13	olen
5	1	1	2	9	7	1098	671	45	11	35	Lr
5	1	1	2	9	8	1226	667	46	16	0	een.ce
3	1	1	3	0	0	62	680	1210	191	-1	
4	1	1	3	1	0	185	680	1080	36	-1	
5	1	1	3	1	1	185	680	104	32	0	24nansakoi
5	1	1	3	1	2	449	692	265	14	0	HE1OMLECOPLACHTYCITEMIEEG)-2
5	1	1	3	1	3	816	694	93	11	0	menodsaen
5	1	1	3	1	4	962	683	72	32	0	siopener
5	1	1	3	1	5	1094	683	43	33	0	rr
5	1	1	3	1	6	1226	695	39	11	13	reso
4	1	1	3	2	0	59	703	1206	36	-1	
5	1	1	3	2	1	59	703	24	33	86	130
5	1	1	3	2	2	189	704	103	32	0	vitacaswose
5	1	1	3	2	3	364	723	3	3	6	.
5	1	1	3	2	4	445	704	190	33	0	PANTRtaa.PUFAMTTION)
5	1	1	3	2	5	708	717	6	10	95	a
5	1	1	3	2	6	833	706	72	32	0	Attlee
5	1	1	3	2	7	967	706	68	33	0	ovcmece
5	1	1	3	2	8	1098	718	31	11	0	.
5	1	1	3	2	9	1226	719	39	11	17	matt
4	1	1	3	3	0	62	735	1203	25	-1	
5	1	1	3	3	1	62	739	19	10	58	137
5	1	1	3	3	2	185	735	105	22	0	iHLiteasUT
5	1	1	3	3	3	445	736	133	21	0	PYLESTuee1400
5	1	1	3	3	4	710	741	3	9	76	1
